mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_regressor__bootstrap,param_regressor__max_depth,param_regressor__min_samples_leaf,param_regressor__min_samples_split,param_regressor__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,mean_test_score,std_test_score,rank_test_score
0.16515200932820637,0.06052493147230658,0.016206963857014974,0.0036711775921158276,True,10,1,2,50,"{'regressor__bootstrap': True, 'regressor__max_depth': 10, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 2, 'regressor__n_estimators': 50}",-50.085818124288274,-53.311234749903115,-43.58856733988969,-46.11093085315102,-55.33565816422448,-31.21705514119373,-45.503036221067696,-49.679349805419946,-50.677138888908736,-52.69749484313083,-39.18775009591775,-39.56142970848839,-50.41038782990764,-55.72033368071369,-41.2840062635588,-46.958012780650925,6.695541378559685,248
0.22776026725769044,0.0562206788292035,0.022229321797688804,0.013499980710391138,True,10,1,2,100,"{'regressor__bootstrap': True, 'regressor__max_depth': 10, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 2, 'regressor__n_estimators': 100}",-50.07521152388287,-52.12334661303238,-43.764334342718094,-43.65988862540365,-52.90911163011287,-31.677260795659656,-44.77696804523268,-49.00825746944977,-53.02139396014326,-51.48142519922937,-37.27866658305621,-39.42425182100735,-50.035217360155535,-56.25478723407409,-41.15384157418947,-46.44293085182315,6.676492785282403,229
0.33747905095418296,0.1297253895477636,0.024922688802083332,0.017452970829208343,True,10,1,2,150,"{'regressor__bootstrap': True, 'regressor__max_depth': 10, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 2, 'regressor__n_estimators': 150}",-49.7392354054467,-53.402900103152994,-44.16902638994859,-44.62840345355084,-52.21334881384617,-32.44440450974521,-46.96958567819552,-48.330470375191645,-52.73661416761034,-51.90227831026657,-36.41588687419805,-39.0762531450568,-50.438077684305775,-55.817975761213155,-40.53589272674192,-46.588023559898026,6.650919950500759,236
0.4315061410268148,0.13882665288791804,0.02719268798828125,0.015378216908451831,True,10,1,2,200,"{'regressor__bootstrap': True, 'regressor__max_depth': 10, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 2, 'regressor__n_estimators': 200}",-52.464277108474384,-52.25009389889976,-44.81920540507364,-45.034144597946224,-52.9735416419539,-34.039253179154805,-46.31139211430386,-48.292843118704184,-51.53704008066563,-53.02409807478279,-37.24528484485988,-39.056930764850755,-50.688285683258194,-54.32386328925821,-41.02522165917531,-46.872365030757436,6.269871835412345,245
0.13286155064900715,0.06028404256158443,0.012038644154866536,0.0019403344155671791,True,10,1,5,50,"{'regressor__bootstrap': True, 'regressor__max_depth': 10, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 5, 'regressor__n_estimators': 50}",-50.89790823811014,-52.64147039665091,-43.845061648693395,-44.05809841005505,-51.31858506853738,-32.566543614340084,-47.24354217478814,-48.35680948840822,-54.45205770633502,-53.605200265346106,-36.0650813235978,-37.19943277577721,-50.86685231391023,-56.65253821227803,-41.48054876969595,-46.74998202710159,7.056625868233223,241
0.21687417030334472,0.07923859638533619,0.018519194920857747,0.008762090056801314,True,10,1,5,100,"{'regressor__bootstrap': True, 'regressor__max_depth': 10, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 5, 'regressor__n_estimators': 100}",-52.35848652862291,-52.427937497193575,-45.97080189960164,-44.87875625710589,-51.9176749644229,-31.59795503050487,-46.689756711713216,-47.85570871597544,-53.91019727070164,-52.32389067152239,-35.25804845184743,-38.802606224191614,-50.27975240619386,-53.99557365544126,-40.61732492310875,-46.592298080543166,6.856020204667452,237
0.3209982395172119,0.10538236257050085,0.02180204391479492,0.010782132433013573,True,10,1,5,150,"{'regressor__bootstrap': True, 'regressor__max_depth': 10, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 5, 'regressor__n_estimators': 150}",-51.23361527841515,-52.91563245317077,-43.723976126069914,-44.640179543676304,-52.024366243870446,-32.22433107605493,-46.62465731866612,-47.850890120045584,-50.72422952957375,-52.178630811000836,-35.11832263765789,-38.68823057348883,-52.094332083278694,-54.890097626354304,-40.32501061059528,-46.35043346879459,6.787385352207509,224
0.45389889081319174,0.15464421090317618,0.03485724131266276,0.02231389950981049,True,10,1,5,200,"{'regressor__bootstrap': True, 'regressor__max_depth': 10, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 5, 'regressor__n_estimators': 200}",-52.36240226108405,-52.282734267692355,-44.43275583920642,-44.062837008562866,-53.41543060591735,-31.055156069398432,-47.226541835865454,-47.530039132542626,-50.94133004638537,-52.5149681426771,-35.45182388455355,-38.86761502532882,-51.042288841339435,-56.25318672198537,-40.95399037479801,-46.55954000382248,7.06474393430897,234
0.15635719299316406,0.06968371749896217,0.013795105616251628,0.006082774786902706,True,10,1,10,50,"{'regressor__bootstrap': True, 'regressor__max_depth': 10, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 10, 'regressor__n_estimators': 50}",-51.506438535251604,-52.083018696916504,-47.23944044107828,-43.11780693617229,-48.38070706022341,-30.63383842637299,-46.68134947628803,-49.21244442305615,-46.602287400049775,-50.54449947220613,-35.38253890935003,-36.880170782877315,-51.92493371369738,-54.01464464462033,-39.93547291377718,-45.60930612212916,6.735394950908977,208
0.23120601971944174,0.065515767749339,0.019800996780395506,0.010245256212232762,True,10,1,10,100,"{'regressor__bootstrap': True, 'regressor__max_depth': 10, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 10, 'regressor__n_estimators': 100}",-50.2565745857189,-53.437955703709264,-48.390992883277,-43.69088509839062,-48.96999354624313,-29.057007295736877,-46.468477761165914,-47.965254891109765,-53.86775770352105,-51.930382334226216,-35.56636739213285,-38.32539318741868,-51.83513515237114,-55.843156435760754,-40.197459202085795,-46.386852878191206,7.355952423551917,226
