mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,mean_test_score,std_test_score,rank_test_score
0.019248104095458983,0.0030635052331262503,0.005825058619181315,0.0011390957748274348,{},-1.1112563254810743,-1.242313530517734,-0.9460516515945105,-0.8481646475251742,-0.9399348375012718,-1.1271591880427139,-1.161566473953347,-0.8737573722140335,-1.1935856283434059,-0.8622093413577772,-0.9136363005077831,-1.1580888723287983,-0.9791113373410254,-0.956602158184024,-1.0752141979264946,-1.0259101241879447,0.12798326263189544,1
