mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_regressor__learning_rate,param_regressor__max_depth,param_regressor__min_samples_leaf,param_regressor__min_samples_split,param_regressor__n_estimators,param_regressor__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,mean_test_score,std_test_score,rank_test_score
0.09151933987935384,0.017504338782348253,0.006542634963989258,0.0025016274633149795,0.04,8,5,50,70,0.9,"{'regressor__learning_rate': 0.04, 'regressor__max_depth': 8, 'regressor__min_samples_leaf': 5, 'regressor__min_samples_split': 50, 'regressor__n_estimators': 70, 'regressor__subsample': 0.9}",-46.1664609185572,-51.70300600142927,-48.63523494534917,-37.08400493770821,-48.598544032338616,-48.51363159075585,-45.409453427414356,-39.32289441213637,-46.107888059923354,-45.544735277124566,-44.20148290188254,-56.67814696499921,-45.44009576029134,-36.24575483488738,-46.82029333334686,-45.764775159876294,5.097533919689076,1
