mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_regressor__alpha,param_regressor__epsilon,param_regressor__max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,mean_test_score,std_test_score,rank_test_score
0.013174899419148763,0.0071152275043128484,0.0024496873219807943,0.000520418309852697,0.0001,1.2,100,"{'regressor__alpha': 0.0001, 'regressor__epsilon': 1.2, 'regressor__max_iter': 100}",-4.838411120844078,-12.815615626834532,-3.9248717701064106,-11.907492023220769,-12.429648324702352,-13.133137825331781,-12.275111505105789,-11.96184160192816,-12.092886122447622,-4.215043165830595,-12.17986078149631,-4.647535534165131,-4.223892110434994,-3.7044392856625925,-12.290010548242723,-9.109319823090257,3.9786819666568896,86
0.013830629984537761,0.008544142381819322,0.00293734868367513,0.0018598707074364786,0.0001,1.2,300,"{'regressor__alpha': 0.0001, 'regressor__epsilon': 1.2, 'regressor__max_iter': 300}",-4.838411120844078,-12.815615626834532,-3.9248717701064106,-11.907492023220769,-12.429648324702352,-13.133137825331781,-12.275111505105789,-11.96184160192816,-12.092886122447622,-4.215043165830595,-12.17986078149631,-4.647535534165131,-4.223892110434994,-3.7044392856625925,-12.290010548242723,-9.109319823090257,3.9786819666568896,86
0.021027104059855143,0.020731752209551608,0.005327844619750976,0.007633088845049265,0.0001,1.2,500,"{'regressor__alpha': 0.0001, 'regressor__epsilon': 1.2, 'regressor__max_iter': 500}",-4.838411120844078,-12.815615626834532,-3.9248717701064106,-11.907492023220769,-12.429648324702352,-13.133137825331781,-12.275111505105789,-11.96184160192816,-12.092886122447622,-4.215043165830595,-12.17986078149631,-4.647535534165131,-4.223892110434994,-3.7044392856625925,-12.290010548242723,-9.109319823090257,3.9786819666568896,86
0.013871367772420247,0.005316578677075271,0.002937618891398112,0.0016468392729150718,0.0001,1.2,700,"{'regressor__alpha': 0.0001, 'regressor__epsilon': 1.2, 'regressor__max_iter': 700}",-4.838411120844078,-12.815615626834532,-3.9248717701064106,-11.907492023220769,-12.429648324702352,-13.133137825331781,-12.275111505105789,-11.96184160192816,-12.092886122447622,-4.215043165830595,-12.17986078149631,-4.647535534165131,-4.223892110434994,-3.7044392856625925,-12.290010548242723,-9.109319823090257,3.9786819666568896,86
0.024805418650309243,0.021308374600991817,0.003177388509114583,0.0015577636071497669,0.0001,1.2,1000,"{'regressor__alpha': 0.0001, 'regressor__epsilon': 1.2, 'regressor__max_iter': 1000}",-4.838411120844078,-12.815615626834532,-3.9248717701064106,-11.907492023220769,-12.429648324702352,-13.133137825331781,-12.275111505105789,-11.96184160192816,-12.092886122447622,-4.215043165830595,-12.17986078149631,-4.647535534165131,-4.223892110434994,-3.7044392856625925,-12.290010548242723,-9.109319823090257,3.9786819666568896,86
0.0203765074412028,0.013045676533250679,0.004974651336669922,0.006329272725093577,0.0001,1.5,100,"{'regressor__alpha': 0.0001, 'regressor__epsilon': 1.5, 'regressor__max_iter': 100}",-12.812665823192908,-3.703914515757602,-3.871111820835418,-11.906731867031084,-4.279818979602893,-4.824074228791418,-4.554540823548832,-4.122435754947252,-12.091754599158124,-4.2105449894185085,-12.17945434720887,-4.549722157530359,-4.193937964828812,-12.047474658505555,-4.441736294199557,-6.919327921637145,3.7527555889022017,31
0.03417016665140788,0.019521273551975134,0.0030449708302815754,0.0010345460854956521,0.0001,1.5,300,"{'regressor__alpha': 0.0001, 'regressor__epsilon': 1.5, 'regressor__max_iter': 300}",-12.812665823192908,-3.703914515757602,-3.871111820835418,-11.906731867031084,-4.279818979602893,-4.824074228791418,-4.554540823548832,-4.122435754947252,-12.091754599158124,-4.2105449894185085,-12.17945434720887,-4.549722157530359,-4.193937964828812,-12.047474658505555,-4.441736294199557,-6.919327921637145,3.7527555889022017,31
0.027415116628011067,0.019490226649305446,0.0024283568064371744,0.0009070217992717711,0.0001,1.5,500,"{'regressor__alpha': 0.0001, 'regressor__epsilon': 1.5, 'regressor__max_iter': 500}",-12.812665823192908,-3.703914515757602,-3.871111820835418,-11.906731867031084,-4.279818979602893,-4.824074228791418,-4.554540823548832,-4.122435754947252,-12.091754599158124,-4.2105449894185085,-12.17945434720887,-4.549722157530359,-4.193937964828812,-12.047474658505555,-4.441736294199557,-6.919327921637145,3.7527555889022017,31
0.021308406194051107,0.012244197692397285,0.005262486139933268,0.005858921150786527,0.0001,1.5,700,"{'regressor__alpha': 0.0001, 'regressor__epsilon': 1.5, 'regressor__max_iter': 700}",-12.812665823192908,-3.703914515757602,-3.871111820835418,-11.906731867031084,-4.279818979602893,-4.824074228791418,-4.554540823548832,-4.122435754947252,-12.091754599158124,-4.2105449894185085,-12.17945434720887,-4.549722157530359,-4.193937964828812,-12.047474658505555,-4.441736294199557,-6.919327921637145,3.7527555889022017,31
0.02335017522176107,0.016462705262112826,0.0026745319366455076,0.0013459059170884981,0.0001,1.5,1000,"{'regressor__alpha': 0.0001, 'regressor__epsilon': 1.5, 'regressor__max_iter': 1000}",-12.812665823192908,-3.703914515757602,-3.871111820835418,-11.906731867031084,-4.279818979602893,-4.824074228791418,-4.554540823548832,-4.122435754947252,-12.091754599158124,-4.2105449894185085,-12.17945434720887,-4.549722157530359,-4.193937964828812,-12.047474658505555,-4.441736294199557,-6.919327921637145,3.7527555889022017,31
