mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,mean_test_score,std_test_score,rank_test_score
0.012453603744506835,0.004699533903016019,0.004226573308308919,0.0006637755699926311,{},-1.091964711488757,-1.2425363809267995,-0.9648047399587389,-0.849015386184419,-0.929334238753537,-1.126505381839446,-1.1371405118746272,-0.8410780790665091,-1.2049486516472123,-0.8906364377607031,-0.8993082403062111,-1.1656794187935267,-1.0068807431193383,-0.9202232888209383,-1.1065653998693226,-1.0251081073606725,0.13070114977838557,1
