mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,mean_test_score,std_test_score,rank_test_score
0.0287199338277181,0.006050365197568761,0.005522473653157552,0.001040628109650868,{},-1.264932031712121,-1.0502521969372693,-1.007689566103877,-0.9622957741774243,-0.8918656681038077,-0.845686018798015,-1.2606853548077541,-0.940694312042515,-1.0113307286073703,-0.9710722322906638,-0.9825653977379873,-1.045306127029072,-1.0410217137560471,-1.0697321862056604,-0.9645172912710429,-1.0206431066387087,0.1113280394311926,1
