mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_regressor__bootstrap,param_regressor__max_depth,param_regressor__min_samples_leaf,param_regressor__min_samples_split,param_regressor__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,mean_test_score,std_test_score,rank_test_score
0.16550534566243488,0.07136447713918867,0.02059510548909505,0.012858760509516263,True,10,1,2,50,"{'regressor__bootstrap': True, 'regressor__max_depth': 10, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 2, 'regressor__n_estimators': 50}",-51.45827879697374,-53.18428008287557,-42.01519099462345,-45.99935740042705,-53.62331007667038,-32.17259910336206,-47.87707357944712,-46.792445613208116,-56.16519676589833,-52.73130754073639,-38.3263118862874,-41.23020382483587,-51.83782675018773,-56.11374256356227,-41.411229924714995,-47.39589032692069,6.876161638427144,318
0.2580722332000732,0.12419681496300815,0.015274413426717122,0.0018929445404732043,True,10,1,2,100,"{'regressor__bootstrap': True, 'regressor__max_depth': 10, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 2, 'regressor__n_estimators': 100}",-56.16002687119733,-51.563104080186065,-42.01367307962176,-45.39344418883478,-52.14564286967784,-32.251013615378376,-48.307868300804586,-47.10619524492815,-53.673547378356844,-51.90853434401418,-36.53769759632132,-39.53151337493365,-52.20176675443135,-55.21392161123363,-42.068910855123214,-47.07179067766954,6.978718846160483,250
0.33950897852579753,0.14710577924061333,0.020240942637125652,0.006853261034765589,True,10,1,2,150,"{'regressor__bootstrap': True, 'regressor__max_depth': 10, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 2, 'regressor__n_estimators': 150}",-55.77876189073531,-52.23235508503253,-43.7123053488691,-44.474100635830496,-51.16936334508099,-32.809049851678324,-45.94019809202065,-47.09312806141911,-51.75228666056366,-52.75889783878789,-39.17157205061801,-38.69433760430061,-50.52380030390161,-54.63858219589292,-41.130741189953504,-46.79196534364564,6.49160169031297,243
0.4916364351908366,0.15685562287104296,0.03775383631388347,0.034714280737037424,True,10,1,2,200,"{'regressor__bootstrap': True, 'regressor__max_depth': 10, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 2, 'regressor__n_estimators': 200}",-51.30160662511078,-52.22911514845042,-44.405396266874384,-45.00310604074975,-51.76507228955204,-34.040259079607516,-47.34502837406746,-48.54614797168008,-52.62582508388592,-51.21040255174525,-36.737718879483175,-38.605655429272865,-50.39288122737093,-55.4765932208329,-41.02979550544856,-46.71430691294213,6.285844291947891,241
0.14683844248453776,0.041701451783423,0.01584339141845703,0.0052205164534687275,True,10,1,5,50,"{'regressor__bootstrap': True, 'regressor__max_depth': 10, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 5, 'regressor__n_estimators': 50}",-53.20355719736667,-51.71492110469142,-43.74207522999212,-44.230805272697744,-50.79720389842941,-31.60724565310637,-46.94383652980465,-48.59138924857451,-53.4251710472821,-52.28040345984957,-35.30857074967942,-37.266333938877445,-53.08507410371765,-55.47044784565291,-39.60106169593566,-46.48453979837718,7.271052670027073,234
0.222426176071167,0.040045936818123365,0.016054916381835937,0.005865152682580653,True,10,1,5,100,"{'regressor__bootstrap': True, 'regressor__max_depth': 10, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 5, 'regressor__n_estimators': 100}",-57.53034224950972,-51.493259230748016,-44.06075499925069,-44.57642671651947,-50.776682049004194,-32.315651055693216,-46.54192016766202,-49.52002880600767,-53.367768860488994,-51.5933661099253,-35.932190055111754,-38.78429348571918,-52.058017736841485,-55.16015800645563,-41.01869153629451,-46.98197007101545,7.125675679959521,247
0.2912104606628418,0.06965477269520666,0.023708057403564454,0.014690115384013729,True,10,1,5,150,"{'regressor__bootstrap': True, 'regressor__max_depth': 10, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 5, 'regressor__n_estimators': 150}",-50.91198809328384,-52.115697393223286,-45.119114410509866,-43.43143697690062,-52.36959706842752,-30.5930753866086,-46.85366912879575,-47.770623587004195,-51.15738126110989,-51.46880287416477,-34.69107476498118,-40.29900889000939,-51.57164230158639,-55.508889378178964,-40.52823759530521,-46.2926826073393,6.917266787144965,223
0.35531490643819175,0.06499521676793373,0.018522977828979492,0.003051320774851916,True,10,1,5,200,"{'regressor__bootstrap': True, 'regressor__max_depth': 10, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 5, 'regressor__n_estimators': 200}",-52.02285326703226,-51.97337498880637,-45.18322654376064,-44.50297167542747,-50.570065208619916,-31.746541020514748,-46.072349038442056,-47.47906259076442,-49.504486950000434,-51.59732825631889,-35.90922147595714,-39.047032628568324,-51.15343391633562,-54.357512721642934,-39.683432421974,-46.05352618027768,6.486625529656895,214
0.09382136662801106,0.010348567777410044,0.014346027374267578,0.005028098655544961,True,10,1,10,50,"{'regressor__bootstrap': True, 'regressor__max_depth': 10, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 10, 'regressor__n_estimators': 50}",-49.640433127408606,-52.258796020285814,-46.57954320273117,-43.315416441808075,-51.53467006704826,-30.9454534405716,-45.59004433784011,-48.641094885522705,-50.413481711882945,-51.98447997622534,-36.96692335375103,-38.20241716562646,-53.539930530941774,-53.475743601664426,-42.07173456928544,-46.344010828839586,6.575046445436389,226
0.17231688499450684,0.01350784215905351,0.013209168116251628,0.003164023556145975,True,10,1,10,100,"{'regressor__bootstrap': True, 'regressor__max_depth': 10, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 10, 'regressor__n_estimators': 100}",-48.506611797717284,-52.42868772983856,-47.545193729615804,-43.80374256033466,-52.105095494077666,-31.15807665009406,-46.09825098983552,-48.714060718042795,-50.59583571290511,-51.44284245372708,-36.632235741742456,-38.44572942319966,-51.44329216438297,-56.253833466494434,-40.69206735437069,-46.39103706575859,6.713033284221577,229
