mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,mean_test_score,std_test_score,rank_test_score
0.033095995585123696,0.006065681740881004,0.009659544626871745,0.0038293399533984103,{},-1.1598263899979597,-0.9247006912450804,-0.9843685022120163,-0.871346072808304,-1.0123776847001231,-0.9839621376416829,-0.9549076214546093,-1.0124304818228418,-1.0270428730779677,-0.8954292419506221,-1.1043098548515107,-0.8395395530542294,-1.1961864907820559,-0.8852143014468042,-0.6290092252924367,-0.9653767414892164,0.13421894020250746,1
