mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_regressor__alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,mean_test_score,std_test_score,rank_test_score
0.017089287439982098,0.0025310794311274223,0.005698362986246745,0.0010672812586006984,0.0001,{'regressor__alpha': 0.0001},-1.1111342443597043,-1.242425069308681,-0.9458636895761535,-0.8482539412200701,-0.9400183133398636,-1.1273383878824215,-1.161666139658399,-0.8736720391338382,-1.1933837244337615,-0.8622679108598419,-0.91352570383586,-1.1579750166686376,-0.9789583797227049,-0.9563269452564118,-1.0752034741067813,-1.025867531957542,0.1279989364653677,2
0.01982889175415039,0.004855197853893334,0.006351375579833984,0.0008472272416992421,0.001,{'regressor__alpha': 0.001},-1.1107194582696671,-1.2425332396365838,-0.9460532292573625,-0.8479812948815627,-0.9400104151248239,-1.1283434051797154,-1.1608844759521388,-0.874459837899049,-1.1934232166170475,-0.8631508169620914,-0.9127638123766688,-1.1585461952285772,-0.9805341718670859,-0.9505150262044493,-1.0759647410547852,-1.0257255557674407,0.12815994854370827,1
0.018837865193684897,0.00299968884252838,0.007632017135620117,0.003685232949315809,0.01,{'regressor__alpha': 0.01},-1.1091012209531814,-1.246909707511161,-0.949675465978559,-0.8484006925447372,-0.9376721229395414,-1.134378157237828,-1.1543963990309143,-0.868673052338463,-1.1967136203765978,-0.8772474593243558,-0.9073462828684311,-1.1664489094550479,-0.9938482032637895,-0.9370106949872045,-1.0854497531736842,-1.0275514494655664,0.12945654736428042,3
0.023120721181233723,0.010456815741528288,0.006902376810709636,0.0016310254266098648,0.1,{'regressor__alpha': 0.1},-1.1172523734950457,-1.2262890637559825,-0.9576135873249658,-0.8523525044460237,-0.9869608285406597,-1.1596040472622562,-1.1170487556420545,-0.8787982906297713,-1.1998927091594795,-0.9165055703620189,-0.9213800213297104,-1.2185671633945303,-1.0020222411958066,-0.9153967099080835,-1.083854458545445,-1.0369025549994557,0.12575969323559308,4
0.025278774897257487,0.013752469668909533,0.007626469930013021,0.004257970326092487,1.0,{'regressor__alpha': 1},-1.7584932662828514,-1.3851337618520363,-1.394324457625307,-1.388594976251193,-1.7830279611230493,-1.925950038441325,-1.2807678978059658,-1.758713626903705,-1.392492861020309,-1.7018862436777138,-1.42479747741856,-1.83766327987504,-1.5246514967848819,-1.478506784089071,-1.4660684027980557,-1.5667381687966042,0.19790976882583666,5
0.018972158432006836,0.004809099343725001,0.005901225407918294,0.0009381302130176866,10.0,{'regressor__alpha': 10},-6.005571890055934,-5.041310837429595,-4.914596176886619,-5.025509052169518,-5.557041548084246,-6.192892288124736,-4.458558335245241,-5.518760057991273,-4.940849292006916,-5.365119592983381,-4.704985742961474,-5.625549776729739,-5.492864332682715,-4.842047135498728,-5.841842511943293,-5.301833238052895,0.48590499653535835,6
