mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_regressor__bootstrap,param_regressor__max_depth,param_regressor__min_samples_leaf,param_regressor__min_samples_split,param_regressor__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,mean_test_score,std_test_score,rank_test_score
0.10308604240417481,0.015669596470299214,0.011763604482014973,0.001835803491865194,True,10,1,2,50,"{'regressor__bootstrap': True, 'regressor__max_depth': 10, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 2, 'regressor__n_estimators': 50}",-54.9651939250831,-51.511380571456435,-42.84804333181889,-45.51741761039236,-54.22392518785277,-31.887954600618382,-47.28064246742363,-49.39767492273977,-52.77639857711123,-52.051699772986545,-41.14431095296568,-38.84871180892157,-52.90982646929541,-54.05866297391003,-42.80334662708416,-47.481679319977346,6.573288226098584,318
0.16801120440165201,0.01410514640795526,0.011822080612182618,0.0018361327042299813,True,10,1,2,100,"{'regressor__bootstrap': True, 'regressor__max_depth': 10, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 2, 'regressor__n_estimators': 100}",-51.974043846528474,-52.532742302924326,-44.5963433919935,-45.721890385037035,-53.152977942150294,-33.884634165223815,-47.04002050345807,-49.05244912701339,-51.685907768540005,-50.613755441855204,-37.47907207315284,-39.211500917671636,-51.94841106366103,-56.227708360028764,-41.60267620893289,-47.114942233211416,6.333748942436592,251
0.24314208030700685,0.01792507110626037,0.018508545557657876,0.007705032286497738,True,10,1,2,150,"{'regressor__bootstrap': True, 'regressor__max_depth': 10, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 2, 'regressor__n_estimators': 150}",-54.99846983216553,-52.12300673576021,-43.110742013253386,-44.502327423377494,-53.427006078240396,-33.01424323318945,-45.868065242276145,-48.213418219090464,-55.937012196405085,-51.416683705300144,-37.48408100873565,-39.640961874776394,-51.24785692056474,-54.79502991724529,-41.977275869623924,-47.18374535133363,6.825737634047516,317
0.3556375821431478,0.028925464283501342,0.018123674392700195,0.004151252251088082,True,10,1,2,200,"{'regressor__bootstrap': True, 'regressor__max_depth': 10, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 2, 'regressor__n_estimators': 200}",-52.28636353572351,-53.08013263833391,-44.50413927821675,-45.81092573644827,-52.51060331028606,-30.844123315275677,-47.92567218380567,-47.798062260494106,-52.604431902489026,-52.365440150261094,-36.79116993322271,-39.33376465460408,-51.63540827168091,-54.124718723545676,-40.943427020247306,-46.837225527642325,6.817389500668165,243
0.09700411160786947,0.015593416586814917,0.01208960215250651,0.005844144826457376,True,10,1,5,50,"{'regressor__bootstrap': True, 'regressor__max_depth': 10, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 5, 'regressor__n_estimators': 50}",-51.59018985102767,-52.77309834881947,-46.283590154950616,-44.59301017764207,-53.03794054711836,-32.12671039680685,-45.39206242258938,-48.49178098246202,-55.63866314995259,-49.66452686142771,-35.27088453744053,-38.54359124268616,-50.931616576961765,-54.50581356127574,-39.89882946782489,-46.582820551932386,6.993367265250265,236
0.18648756345113118,0.01938316080623424,0.018340031305948894,0.0075314879271491855,True,10,1,5,100,"{'regressor__bootstrap': True, 'regressor__max_depth': 10, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 5, 'regressor__n_estimators': 100}",-53.21675804591993,-52.29355071740537,-44.32857617339896,-44.913008473151386,-53.33812703794196,-31.10859786974017,-47.534815651395206,-48.30825309872536,-49.22475440332834,-51.63498865551527,-34.33493085934895,-38.698874415278404,-50.190483101834374,-55.27646801950377,-39.952610792666135,-46.29031982101025,7.068254350999064,223
0.2646074930826823,0.02592504955304907,0.015911626815795898,0.004047612906163115,True,10,1,5,150,"{'regressor__bootstrap': True, 'regressor__max_depth': 10, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 5, 'regressor__n_estimators': 150}",-51.46205160740091,-51.84788326127184,-44.256812903905804,-45.24891791696691,-52.03168023197524,-32.72161697676027,-46.36168868398693,-47.6211659849014,-53.22532825922457,-51.024147729801335,-36.54957128506384,-38.98654622477789,-51.27234256092215,-56.164031411425285,-40.08262884154021,-46.590427591994974,6.632888252087355,237
0.31281693776448566,0.012702173607003995,0.022078704833984376,0.0067980378359624545,True,10,1,5,200,"{'regressor__bootstrap': True, 'regressor__max_depth': 10, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 5, 'regressor__n_estimators': 200}",-53.03940330503484,-51.8353642245171,-44.963380998856174,-44.519044246589836,-50.562901683108535,-30.155818495867802,-46.389714428407416,-48.432278525755684,-50.781220795412736,-52.166707128022416,-36.27350538637967,-39.07948533811674,-50.00525661415096,-55.389835057817066,-40.53890614281341,-46.27552149139003,6.836573295310656,222
0.08631296157836914,0.008096326344928474,0.010829798380533854,0.003499215529247214,True,10,1,10,50,"{'regressor__bootstrap': True, 'regressor__max_depth': 10, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 10, 'regressor__n_estimators': 50}",-49.16302716417972,-52.946067155116125,-47.28782541784491,-43.06991803447149,-49.23977898137333,-32.659834592332594,-46.73767166199612,-46.963431312681074,-53.47611975797567,-50.568459472644854,-38.301374483844164,-38.767417232111896,-50.291101683136425,-52.821657735520716,-41.54221881766038,-46.25572690019262,5.947586170975422,220
0.15775171915690103,0.011457394760235069,0.012356026967366537,0.0032448454804047152,True,10,1,10,100,"{'regressor__bootstrap': True, 'regressor__max_depth': 10, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 10, 'regressor__n_estimators': 100}",-48.039570663735084,-52.46963008403503,-47.34966282019873,-43.100097218217954,-50.53935827767284,-29.018525472709204,-45.46362946599192,-47.93361914012786,-49.94151729004459,-50.73298972940836,-37.432355339531895,-38.98423467509846,-52.265394788264516,-55.24296226001792,-40.91244540395598,-45.96173284193403,6.734789442835667,212
