mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_regressor__learning_rate,param_regressor__max_depth,param_regressor__min_samples_leaf,param_regressor__min_samples_split,param_regressor__n_estimators,param_regressor__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,mean_test_score,std_test_score,rank_test_score
0.06885871887207032,0.011715133862154246,0.0032745520273844402,0.00041859550252599837,0.01,5,5,5,50,0.6,"{'regressor__learning_rate': 0.01, 'regressor__max_depth': 5, 'regressor__min_samples_leaf': 5, 'regressor__min_samples_split': 5, 'regressor__n_estimators': 50, 'regressor__subsample': 0.6}",-49.57750598937597,-54.60461546270301,-42.94356802209708,-40.1972449689493,-56.715611258646646,-56.099755985109205,-52.65045873555224,-39.1533143523892,-54.04549180758217,-43.26635983457239,-45.515062582652554,-61.07731108614342,-48.6422745572449,-38.38712203759282,-51.54047013494598,-48.961077787703786,6.8394181576296385,1361
0.09890799522399903,0.02456054573939127,0.005667654673258463,0.004885757382048999,0.01,5,5,5,50,0.8,"{'regressor__learning_rate': 0.01, 'regressor__max_depth': 5, 'regressor__min_samples_leaf': 5, 'regressor__min_samples_split': 5, 'regressor__n_estimators': 50, 'regressor__subsample': 0.8}",-48.886894872844074,-55.002864968509,-43.915211206032815,-39.597979139065096,-56.07502241591785,-55.03178536752101,-52.55388677926517,-39.21847920839899,-53.21312086352804,-44.07046164792288,-45.697897099006724,-60.55620221574416,-47.78364838782675,-37.73156283117346,-50.84898416273374,-48.678933411032645,6.642675132172801,1049
0.0915554682413737,0.020711395812283706,0.0034835338592529297,0.0010189645054381094,0.01,5,5,5,50,1.0,"{'regressor__learning_rate': 0.01, 'regressor__max_depth': 5, 'regressor__min_samples_leaf': 5, 'regressor__min_samples_split': 5, 'regressor__n_estimators': 50, 'regressor__subsample': 1.0}",-48.925147419627756,-54.60522439855434,-44.867803803089636,-39.18213589666109,-55.85769315332696,-54.261045994552504,-53.015640531554276,-39.605760918037575,-53.133707001547876,-43.98841533129542,-45.18696436480699,-60.146740440127054,-46.84695421271081,-39.26385788004575,-50.69160731002491,-48.638579910397524,6.352406981373375,1001
0.1763823668162028,0.02954530675904749,0.0033397674560546875,0.0006985609740042585,0.01,5,5,5,100,0.6,"{'regressor__learning_rate': 0.01, 'regressor__max_depth': 5, 'regressor__min_samples_leaf': 5, 'regressor__min_samples_split': 5, 'regressor__n_estimators': 100, 'regressor__subsample': 0.6}",-47.963466563211,-53.21520852828588,-43.560458152114364,-38.18619560268266,-54.31323003084347,-53.69913530195306,-49.831859951962755,-38.485029698541005,-51.06719791822186,-42.62403054812292,-44.30431914163681,-59.149887953102244,-48.38446097548599,-34.88900351591329,-50.76327193145142,-47.362450387568586,6.629825979453526,249
0.17333788871765138,0.01816405471435858,0.0034706592559814453,0.0008714887854459623,0.01,5,5,5,100,0.8,"{'regressor__learning_rate': 0.01, 'regressor__max_depth': 5, 'regressor__min_samples_leaf': 5, 'regressor__min_samples_split': 5, 'regressor__n_estimators': 100, 'regressor__subsample': 0.8}",-47.380074484580355,-53.30482088411422,-44.98490610788909,-37.66406155321677,-53.073060403820286,-53.061271347320115,-50.35256212436701,-38.187447191751126,-50.5977706954963,-44.22859949669223,-44.24896113054026,-58.572501625135395,-47.50665105040489,-34.801939785406034,-49.17720237502366,-47.142788683717185,6.373051486154677,191
0.1696265697479248,0.025225271305281946,0.0032205104827880858,0.0005967300640085318,0.01,5,5,5,100,1.0,"{'regressor__learning_rate': 0.01, 'regressor__max_depth': 5, 'regressor__min_samples_leaf': 5, 'regressor__min_samples_split': 5, 'regressor__n_estimators': 100, 'regressor__subsample': 1.0}",-47.766054173002,-52.7492254573089,-46.47500652947815,-37.44849202528902,-53.18480906843529,-51.73822738368193,-50.512803027583246,-38.4000278868088,-50.372497810263,-44.63106632838157,-43.71990723667615,-58.037096748710745,-47.33484206744995,-36.65172383653123,-49.597271209270204,-47.24127005259134,5.97094638966497,213
0.23118403752644856,0.022250236702020528,0.004107522964477539,0.0016864391039515096,0.01,5,5,5,150,0.6,"{'regressor__learning_rate': 0.01, 'regressor__max_depth': 5, 'regressor__min_samples_leaf': 5, 'regressor__min_samples_split': 5, 'regressor__n_estimators': 150, 'regressor__subsample': 0.6}",-48.04850688240495,-52.23762300370556,-44.50227431108065,-38.422028709770984,-52.71799590309775,-52.128843584021524,-48.69088223646574,-38.38877405278362,-49.150099286561165,-43.36131707398223,-44.22943371229914,-57.76343510204665,-48.43776318945666,-33.81613727568992,-50.78111869214808,-46.8450822010343,6.194480733373006,87
0.21048073768615722,0.020804313783293907,0.003357855478922526,0.0004771583100829531,0.01,5,5,5,150,0.8,"{'regressor__learning_rate': 0.01, 'regressor__max_depth': 5, 'regressor__min_samples_leaf': 5, 'regressor__min_samples_split': 5, 'regressor__n_estimators': 150, 'regressor__subsample': 0.8}",-46.709988000852285,-52.14189061577716,-45.86540577630584,-37.40252762770569,-51.37176577549743,-51.705247638116646,-48.603232571337365,-37.80403324896426,-48.61479887041009,-45.19451628027183,-43.331624159472454,-56.75694409735129,-48.194800198097035,-33.83451769618534,-48.900089599702575,-46.42875881040315,5.979437697485482,11
0.1877680778503418,0.01312841244720125,0.005095577239990235,0.004033865117627636,0.01,5,5,5,150,1.0,"{'regressor__learning_rate': 0.01, 'regressor__max_depth': 5, 'regressor__min_samples_leaf': 5, 'regressor__min_samples_split': 5, 'regressor__n_estimators': 150, 'regressor__subsample': 1.0}",-47.675203930441754,-52.62895396199638,-48.09085745858535,-36.55366245543163,-52.1583408085176,-50.53450253948269,-49.79719240422163,-37.7994445941745,-48.809599652921534,-46.33622780330686,-42.80324501726475,-56.75051364999376,-48.74983938285327,-34.865619702481375,-49.12773343112126,-46.84539578618628,6.027199478484459,88
0.062421449025472,0.007224628381138604,0.002879206339518229,0.0006754162025304709,0.01,5,5,10,50,0.6,"{'regressor__learning_rate': 0.01, 'regressor__max_depth': 5, 'regressor__min_samples_leaf': 5, 'regressor__min_samples_split': 10, 'regressor__n_estimators': 50, 'regressor__subsample': 0.6}",-49.35951918951897,-54.82505096184491,-43.07497295908628,-40.36757848927938,-56.2179837803718,-55.53351971471208,-52.504037255977856,-39.39815198830135,-53.79453653101238,-43.28286316931826,-45.13568894238211,-61.35016552221449,-48.96922119566887,-37.62042997001062,-51.571167859090274,-48.86699250191931,6.84065725148811,1266
