mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_regressor__learning_rate,param_regressor__max_depth,param_regressor__min_samples_leaf,param_regressor__min_samples_split,param_regressor__n_estimators,param_regressor__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,mean_test_score,std_test_score,rank_test_score
0.08286983172098795,0.019833326356911648,0.009052880605061849,0.0016852357070479727,0.01,5,5,5,50,0.6,"{'regressor__learning_rate': 0.01, 'regressor__max_depth': 5, 'regressor__min_samples_leaf': 5, 'regressor__min_samples_split': 5, 'regressor__n_estimators': 50, 'regressor__subsample': 0.6}",-44.559685987509084,-55.98618020499806,-32.59187120398471,-41.91588864391949,-50.31400246913807,-28.616402803061348,-48.17491049990525,-48.156708956228705,-48.69510615796911,-51.69012622645416,-32.75862440576393,-38.928066571560876,-55.965781504801875,-55.7566017345831,-38.25437067558495,-44.82428853636418,8.668693384849453,463
0.07422389984130859,0.017915669014189974,0.009824005762736003,0.005150101994217417,0.01,5,5,5,50,0.8,"{'regressor__learning_rate': 0.01, 'regressor__max_depth': 5, 'regressor__min_samples_leaf': 5, 'regressor__min_samples_split': 5, 'regressor__n_estimators': 50, 'regressor__subsample': 0.8}",-43.103789816224655,-56.39506029006088,-33.36941124700418,-41.52247696187723,-48.17114534345106,-28.769222910457287,-46.51850815663066,-47.638204766786046,-47.170186274775645,-50.68791443467292,-33.489640873380345,-38.9905565029851,-55.656430201751455,-55.33182674956167,-37.68325323701237,-44.299841851108766,8.30950668491878,292
0.06104795138041178,0.007287703551936033,0.009981520970662435,0.004558926651534934,0.01,5,5,5,50,1.0,"{'regressor__learning_rate': 0.01, 'regressor__max_depth': 5, 'regressor__min_samples_leaf': 5, 'regressor__min_samples_split': 5, 'regressor__n_estimators': 50, 'regressor__subsample': 1.0}",-42.217349439576694,-55.887495615256334,-32.24488980219443,-41.53037219582228,-45.910219405473875,-29.847266413363982,-45.55907297397409,-47.62029961086965,-46.90168521591689,-50.08219453205895,-34.435212403029475,-38.494224739441,-55.41551267495952,-52.25984577711114,-37.58365854394209,-43.732619956199365,7.806432326012739,179
0.10970106124877929,0.012552502402240281,0.011376333236694337,0.007887591460234121,0.01,5,5,5,100,0.6,"{'regressor__learning_rate': 0.01, 'regressor__max_depth': 5, 'regressor__min_samples_leaf': 5, 'regressor__min_samples_split': 5, 'regressor__n_estimators': 100, 'regressor__subsample': 0.6}",-41.358791638514234,-54.788068578229115,-36.25257622323061,-42.40264885117998,-46.584026215063176,-28.188846815844954,-45.58094723881965,-47.209344710574285,-45.44203209784508,-50.87633279676748,-33.4151420235164,-37.37643552956065,-54.191295573092205,-54.76192884076914,-37.52315007084905,-43.73010448025707,7.836726945204945,178
0.1236212412516276,0.018430928847567234,0.00866241455078125,0.0008434762557903365,0.01,5,5,5,100,0.8,"{'regressor__learning_rate': 0.01, 'regressor__max_depth': 5, 'regressor__min_samples_leaf': 5, 'regressor__min_samples_split': 5, 'regressor__n_estimators': 100, 'regressor__subsample': 0.8}",-40.176316689204135,-55.16577328719114,-37.68997582405092,-41.32288873832335,-43.47117390896788,-28.9647454735131,-44.140986961775106,-46.80087905256896,-45.09160370286798,-49.06491259028537,-34.62275851784556,-37.3972961689823,-52.471478982951126,-53.24109512940066,-37.390982012576785,-43.134191136033635,7.157530051777904,96
0.11104180018107096,0.01317468692564532,0.009488868713378906,0.0025105413498396705,0.01,5,5,5,100,1.0,"{'regressor__learning_rate': 0.01, 'regressor__max_depth': 5, 'regressor__min_samples_leaf': 5, 'regressor__min_samples_split': 5, 'regressor__n_estimators': 100, 'regressor__subsample': 1.0}",-40.04657431546631,-53.89652489127046,-35.92961104137455,-41.618848595970874,-39.93424831039167,-29.978441443033226,-43.34376831883026,-47.18320831180239,-43.8200275876147,-48.69273508569519,-34.83256705421267,-37.963690273313624,-52.32450281101242,-51.067504281391244,-37.256543268298195,-42.52591970597852,6.746506415721373,13
0.1618116855621338,0.009701598800128034,0.01036823590596517,0.002631246051874436,0.01,5,5,5,150,0.6,"{'regressor__learning_rate': 0.01, 'regressor__max_depth': 5, 'regressor__min_samples_leaf': 5, 'regressor__min_samples_split': 5, 'regressor__n_estimators': 150, 'regressor__subsample': 0.6}",-41.188723772333006,-53.28439972810856,-38.6099729960391,-42.27718330802063,-45.295310764456005,-29.863771549467728,-44.76989109580534,-47.645668918142384,-44.26898728206165,-50.81082052895659,-34.63078119577508,-37.838716259032616,-52.59110847316122,-55.64626523722379,-37.91607667735535,-43.77584518572927,7.115357332656916,191
0.20615639686584472,0.03195802743164474,0.014633735020955404,0.006953128610039646,0.01,5,5,5,150,0.8,"{'regressor__learning_rate': 0.01, 'regressor__max_depth': 5, 'regressor__min_samples_leaf': 5, 'regressor__min_samples_split': 5, 'regressor__n_estimators': 150, 'regressor__subsample': 0.8}",-39.968109916191196,-54.36353325940956,-40.40292575641471,-42.267140723252275,-42.28690003099672,-29.390175875719187,-43.18076231131622,-47.51023339712865,-44.5938072319793,-49.81282529901647,-35.485284983131955,-38.23242784371049,-51.34595497997662,-53.590282252402154,-38.6312868969606,-43.404110050507064,6.724658338421979,136
0.2090546449025472,0.03908471821242067,0.01173232396443685,0.003376578190716972,0.01,5,5,5,150,1.0,"{'regressor__learning_rate': 0.01, 'regressor__max_depth': 5, 'regressor__min_samples_leaf': 5, 'regressor__min_samples_split': 5, 'regressor__n_estimators': 150, 'regressor__subsample': 1.0}",-40.04656274300827,-53.20133103109539,-39.511799606791655,-42.11456120154195,-39.13221217976141,-29.454222762223424,-43.209385063968874,-47.24441790388305,-43.853005662614834,-48.30094438008054,-36.22398660339304,-39.842553157664355,-50.71302599751434,-51.38935881564629,-38.03108262544144,-42.81789664897524,6.22374251941889,51
0.08148954709370931,0.022265991256042582,0.011481714248657227,0.004992435137029547,0.01,5,5,10,50,0.6,"{'regressor__learning_rate': 0.01, 'regressor__max_depth': 5, 'regressor__min_samples_leaf': 5, 'regressor__min_samples_split': 10, 'regressor__n_estimators': 50, 'regressor__subsample': 0.6}",-44.860198220233755,-55.62508941809446,-32.84444730448852,-41.89290807199202,-49.40809952245027,-28.82695501441468,-47.879226523258126,-48.05951824950814,-47.60728146774336,-52.176407449198265,-33.42227027974571,-38.62485162321048,-56.4013618990616,-55.74800434321371,-38.42952718295646,-44.7870764379713,8.524316878966049,398
