mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_regressor__max_depth,param_regressor__max_leaf_nodes,param_regressor__min_samples_leaf,param_regressor__min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,mean_test_score,std_test_score,rank_test_score
0.014670244852701823,0.001888627416946005,0.005415026346842448,0.0008636277604065299,5,15,1,2,"{'regressor__max_depth': 5, 'regressor__max_leaf_nodes': 15, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 2}",-51.865253364119184,-55.175707394308574,-53.894795300794755,-46.026092067591094,-48.20657300318245,-45.91370128993789,-47.83336957392169,-41.79887190437389,-51.47743646797615,-53.05827810203562,-42.07691825931855,-56.22129280510398,-55.5364632216606,-43.71283831180479,-54.96732978165834,-49.85099472318584,4.903286274816085,16
0.018468364079793295,0.005249963363547075,0.007731707890828451,0.0015112757987412295,5,15,1,5,"{'regressor__max_depth': 5, 'regressor__max_leaf_nodes': 15, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 5}",-53.63095203637726,-54.426313582766504,-52.60369721335724,-41.23743294516863,-47.472639051235994,-45.91370128993789,-47.978897443722104,-44.753567495668634,-47.975500909701225,-57.25979016230231,-42.07691825931855,-56.22129280510398,-54.36431853602975,-47.569025986181266,-58.76263254504569,-50.149778684127796,5.358607895844151,37
0.0186521848042806,0.005922748320714443,0.016339111328125,0.038209865804876744,5,15,1,10,"{'regressor__max_depth': 5, 'regressor__max_leaf_nodes': 15, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 10}",-54.17854733239592,-54.69384580512339,-52.40399756234794,-39.97156334079616,-46.99378927735919,-46.192299145140645,-47.978897443722104,-43.4661882924855,-47.05474139273048,-56.305021145237006,-42.28727898294736,-57.37083073047504,-52.8033306703934,-47.593545430103454,-58.76263254504569,-49.870433939753546,5.589139994634552,18
0.01605531374613444,0.006041363411747971,0.008110348383585613,0.004475466240406298,5,15,1,15,"{'regressor__max_depth': 5, 'regressor__max_leaf_nodes': 15, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 15}",-55.52515230226159,-54.62580320977995,-53.15776204200138,-40.83979406915495,-46.342292672557456,-45.54486603918087,-47.2588728112286,-42.29358298508285,-46.13230434157038,-55.752650285662085,-42.26700667159435,-55.85327107870959,-51.45271936179525,-43.54225721159148,-58.29853801464039,-49.25912487312075,5.729997280847866,5
0.0290161927541097,0.04481701027525476,0.015538406372070313,0.029475878624137416,5,15,3,2,"{'regressor__max_depth': 5, 'regressor__max_leaf_nodes': 15, 'regressor__min_samples_leaf': 3, 'regressor__min_samples_split': 2}",-57.19549119916531,-53.3250209079761,-55.06031606301414,-41.05113166469623,-46.88200977584221,-47.270835446648434,-47.978897443722104,-45.80627835704077,-47.625383137759826,-54.99622248662393,-43.73135770990041,-58.56243152726913,-52.46534954354554,-46.26784519194823,-57.84746292675607,-50.404402225460565,5.352325966680466,66
0.0244258721669515,0.02496788271626578,0.015239508946736653,0.026484554948191907,5,15,3,5,"{'regressor__max_depth': 5, 'regressor__max_leaf_nodes': 15, 'regressor__min_samples_leaf': 3, 'regressor__min_samples_split': 5}",-57.83188418072579,-53.3503456398415,-55.06031606301414,-41.05113166469623,-45.50431672514338,-47.270835446648434,-47.978897443722104,-45.80627835704077,-47.625383137759826,-54.99622248662393,-43.73135770990041,-58.56243152726913,-52.46534954354554,-46.26784519194823,-57.84746292675607,-50.35667053630903,5.480130663236496,62
0.019210004806518556,0.006504064665392766,0.013981199264526368,0.020023900318202306,5,15,3,10,"{'regressor__max_depth': 5, 'regressor__max_leaf_nodes': 15, 'regressor__min_samples_leaf': 3, 'regressor__min_samples_split': 10}",-56.74205016023579,-53.30813106959492,-52.70761607883736,-40.746841593442724,-46.007011018369646,-45.970013339170194,-47.978897443722104,-43.4661882924855,-47.625383137759826,-55.889858870218426,-43.08230105174892,-58.56243152726913,-52.46534954354554,-48.01090326206559,-57.13497526444126,-49.97986344352713,5.481767844389576,33
0.036576239267985027,0.03613664245024041,0.013492218653361003,0.012487573220713892,5,15,3,15,"{'regressor__max_depth': 5, 'regressor__max_leaf_nodes': 15, 'regressor__min_samples_leaf': 3, 'regressor__min_samples_split': 15}",-56.18377824888397,-52.883610203080174,-53.15776204200138,-40.39114275704265,-46.342292672557456,-45.27179769739114,-47.2588728112286,-42.956542258743326,-46.714215559559044,-55.333343765244145,-42.99394940531381,-55.019839634228795,-51.45271936179525,-43.54225721159148,-56.580296612821364,-49.07216134943217,5.350632707393223,1
0.030537748336791994,0.031531924777327386,0.007037719090779622,0.003946607889663326,5,15,5,2,"{'regressor__max_depth': 5, 'regressor__max_leaf_nodes': 15, 'regressor__min_samples_leaf': 5, 'regressor__min_samples_split': 2}",-51.610331967941455,-52.04640942041965,-54.31586742789864,-38.130849159550806,-52.248111457217995,-48.771476185503815,-53.97924726789677,-44.30365763204418,-49.15255713465523,-49.27451555962831,-50.23081570285944,-57.5797976238329,-51.57830456518889,-41.838846735542916,-52.51312143929597,-49.8382606186318,4.864157089180666,15
0.040920098622639976,0.03521300887742929,0.01874570846557617,0.027383605841046686,5,15,5,5,"{'regressor__max_depth': 5, 'regressor__max_leaf_nodes': 15, 'regressor__min_samples_leaf': 5, 'regressor__min_samples_split': 5}",-51.610331967941455,-52.04640942041965,-54.31586742789864,-38.1627720145235,-51.806012475615724,-48.771476185503815,-53.97924726789677,-44.30365763204418,-49.15255713465523,-49.27451555962831,-50.23081570285944,-57.5797976238329,-51.57830456518889,-41.838846735542916,-52.51312143929597,-49.81091554352316,4.845667232385914,13
