mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_regressor__alpha,param_regressor__epsilon,param_regressor__max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,mean_test_score,std_test_score,rank_test_score
0.02422184944152832,0.009855776868858624,0.0029474417368570965,0.0012478397406723476,0.0001,1.2,100,"{'regressor__alpha': 0.0001, 'regressor__epsilon': 1.2, 'regressor__max_iter': 100}",-1.1166006767809433,-1.3359407538488464,-0.9388893329055572,-0.8131615766581559,-0.9054542511525875,-1.0463581280647563,-1.211499743794096,-0.7284067236006543,-1.3074569946958674,-0.8287910454987879,-0.8776086386974562,-1.1746388987088323,-1.054841883230537,-0.8686202594387769,-1.179346124986284,-1.0258410021374758,0.183741790216468,11
0.009702412287394206,0.001614191006509354,0.0019989808400472007,0.0007005881794682224,0.0001,1.2,300,"{'regressor__alpha': 0.0001, 'regressor__epsilon': 1.2, 'regressor__max_iter': 300}",-1.1166006767809433,-1.3359407538488464,-0.9388893329055572,-0.8131615766581559,-0.9054542511525875,-1.0463581280647563,-1.211499743794096,-0.7284067236006543,-1.3074569946958674,-0.8287910454987879,-0.8776086386974562,-1.1746388987088323,-1.054841883230537,-0.8686202594387769,-1.179346124986284,-1.0258410021374758,0.183741790216468,11
0.01104116439819336,0.002680176206203176,0.001842514673868815,0.00034396669110206085,0.0001,1.2,500,"{'regressor__alpha': 0.0001, 'regressor__epsilon': 1.2, 'regressor__max_iter': 500}",-1.1166006767809433,-1.3359407538488464,-0.9388893329055572,-0.8131615766581559,-0.9054542511525875,-1.0463581280647563,-1.211499743794096,-0.7284067236006543,-1.3074569946958674,-0.8287910454987879,-0.8776086386974562,-1.1746388987088323,-1.054841883230537,-0.8686202594387769,-1.179346124986284,-1.0258410021374758,0.183741790216468,11
0.009560171763102214,0.002201528314333508,0.0017918427785237631,0.000364491725223465,0.0001,1.2,700,"{'regressor__alpha': 0.0001, 'regressor__epsilon': 1.2, 'regressor__max_iter': 700}",-1.1166006767809433,-1.3359407538488464,-0.9388893329055572,-0.8131615766581559,-0.9054542511525875,-1.0463581280647563,-1.211499743794096,-0.7284067236006543,-1.3074569946958674,-0.8287910454987879,-0.8776086386974562,-1.1746388987088323,-1.054841883230537,-0.8686202594387769,-1.179346124986284,-1.0258410021374758,0.183741790216468,11
0.010139258702596028,0.0013979816296206802,0.0021035035451253256,0.0004890066651900292,0.0001,1.2,1000,"{'regressor__alpha': 0.0001, 'regressor__epsilon': 1.2, 'regressor__max_iter': 1000}",-1.1166006767809433,-1.3359407538488464,-0.9388893329055572,-0.8131615766581559,-0.9054542511525875,-1.0463581280647563,-1.211499743794096,-0.7284067236006543,-1.3074569946958674,-0.8287910454987879,-0.8776086386974562,-1.1746388987088323,-1.054841883230537,-0.8686202594387769,-1.179346124986284,-1.0258410021374758,0.183741790216468,11
0.012152608235677083,0.0022569904925154264,0.0023198763529459635,0.0005069947733510015,0.0001,1.5,100,"{'regressor__alpha': 0.0001, 'regressor__epsilon': 1.5, 'regressor__max_iter': 100}",-1.1141325081457525,-1.3623719555968583,-0.9372996575987296,-0.8146565597845897,-0.8961215286352703,-1.0465252271964929,-1.2284123085598893,-0.7447452734181593,-1.3189008759838243,-0.8241354388657245,-0.8791395511084283,-1.1644270666876102,-1.047444865021848,-0.8698688025222334,-1.2009794214836265,-1.029944069373936,0.1885565277426321,51
0.011877155303955078,0.0022367251026288106,0.002662515640258789,0.0023007575197436353,0.0001,1.5,300,"{'regressor__alpha': 0.0001, 'regressor__epsilon': 1.5, 'regressor__max_iter': 300}",-1.1141325081457525,-1.3623719555968583,-0.9372996575987296,-0.8146565597845897,-0.8961215286352703,-1.0465252271964929,-1.2284123085598893,-0.7447452734181593,-1.3189008759838243,-0.8241354388657245,-0.8791395511084283,-1.1644270666876102,-1.047444865021848,-0.8698688025222334,-1.2009794214836265,-1.029944069373936,0.1885565277426321,51
0.010504976908365885,0.004047376914056047,0.0033490339914957683,0.005669930809301704,0.0001,1.5,500,"{'regressor__alpha': 0.0001, 'regressor__epsilon': 1.5, 'regressor__max_iter': 500}",-1.1141325081457525,-1.3623719555968583,-0.9372996575987296,-0.8146565597845897,-0.8961215286352703,-1.0465252271964929,-1.2284123085598893,-0.7447452734181593,-1.3189008759838243,-0.8241354388657245,-0.8791395511084283,-1.1644270666876102,-1.047444865021848,-0.8698688025222334,-1.2009794214836265,-1.029944069373936,0.1885565277426321,51
0.010759607950846354,0.0023168704201655486,0.0022063573201497396,0.00072803793315726,0.0001,1.5,700,"{'regressor__alpha': 0.0001, 'regressor__epsilon': 1.5, 'regressor__max_iter': 700}",-1.1141325081457525,-1.3623719555968583,-0.9372996575987296,-0.8146565597845897,-0.8961215286352703,-1.0465252271964929,-1.2284123085598893,-0.7447452734181593,-1.3189008759838243,-0.8241354388657245,-0.8791395511084283,-1.1644270666876102,-1.047444865021848,-0.8698688025222334,-1.2009794214836265,-1.029944069373936,0.1885565277426321,51
0.010565408070882161,0.0017589048651195204,0.0017986297607421875,0.00040449407821909416,0.0001,1.5,1000,"{'regressor__alpha': 0.0001, 'regressor__epsilon': 1.5, 'regressor__max_iter': 1000}",-1.1141325081457525,-1.3623719555968583,-0.9372996575987296,-0.8146565597845897,-0.8961215286352703,-1.0465252271964929,-1.2284123085598893,-0.7447452734181593,-1.3189008759838243,-0.8241354388657245,-0.8791395511084283,-1.1644270666876102,-1.047444865021848,-0.8698688025222334,-1.2009794214836265,-1.029944069373936,0.1885565277426321,51
