mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_regressor__learning_rate,param_regressor__max_depth,param_regressor__min_samples_leaf,param_regressor__min_samples_split,param_regressor__n_estimators,param_regressor__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,mean_test_score,std_test_score,rank_test_score
0.09313742319742839,0.020902638282905516,0.009698708852132162,0.0031249881860861348,0.01,5,5,5,50,0.6,"{'regressor__learning_rate': 0.01, 'regressor__max_depth': 5, 'regressor__min_samples_leaf': 5, 'regressor__min_samples_split': 5, 'regressor__n_estimators': 50, 'regressor__subsample': 0.6}",-51.26663177435118,-64.15792640877906,-45.43532814872172,-40.32389401662369,-59.550347989041775,-42.88613180179684,-63.199140266469385,-41.457745488738986,-51.73130945303831,-56.46937120616379,-52.332203359148785,-52.63670579188543,-49.28443720780314,-54.17513755358712,-50.197896795216685,-51.6736138174244,7.017729835129416,1811
0.08458781242370605,0.023020817890084193,0.01034239133199056,0.003687565782067004,0.01,5,5,5,50,0.8,"{'regressor__learning_rate': 0.01, 'regressor__max_depth': 5, 'regressor__min_samples_leaf': 5, 'regressor__min_samples_split': 5, 'regressor__n_estimators': 50, 'regressor__subsample': 0.8}",-51.03667389216471,-63.16686589701136,-45.48711396434448,-39.67075329158004,-58.85184484796133,-42.769511194538765,-62.28670460215011,-40.64246719563707,-51.34907707592388,-55.76505491341822,-52.788124214705505,-52.08124324404896,-48.55079841353839,-53.21066025488308,-49.507544130707416,-51.14429580884089,6.883957703710201,1592
0.0950152556101481,0.023922966918754434,0.012750816345214844,0.007832488304290139,0.01,5,5,5,50,1.0,"{'regressor__learning_rate': 0.01, 'regressor__max_depth': 5, 'regressor__min_samples_leaf': 5, 'regressor__min_samples_split': 5, 'regressor__n_estimators': 50, 'regressor__subsample': 1.0}",-51.80968827072867,-63.55750478505669,-45.22782118648593,-40.90878920671892,-57.296766502446204,-41.43205872585587,-61.33531205913199,-41.297221102738334,-51.31617821066483,-53.92676007801542,-53.46300551469537,-51.63447096355013,-48.43229066065359,-52.935937801130876,-47.81107034281093,-50.825658360712254,6.637487696454225,1339
0.14999332427978515,0.027476199077543836,0.011116727193196615,0.005442240321961566,0.01,5,5,5,100,0.6,"{'regressor__learning_rate': 0.01, 'regressor__max_depth': 5, 'regressor__min_samples_leaf': 5, 'regressor__min_samples_split': 5, 'regressor__n_estimators': 100, 'regressor__subsample': 0.6}",-50.86667030179111,-60.218852463587744,-42.960942247961164,-39.87395794084089,-54.80587814379341,-42.66229253659777,-58.99299635208161,-37.98701740152081,-47.259302349229436,-53.21881947876572,-52.51619487947937,-48.574149482461024,-44.726325829175224,-49.69474796988045,-48.05322257531735,-48.82742466349888,6.307099439957426,460
0.17109605471293132,0.044095616140874275,0.012255096435546875,0.008515040247741601,0.01,5,5,5,100,0.8,"{'regressor__learning_rate': 0.01, 'regressor__max_depth': 5, 'regressor__min_samples_leaf': 5, 'regressor__min_samples_split': 5, 'regressor__n_estimators': 100, 'regressor__subsample': 0.8}",-51.20847969885098,-58.40283769331828,-42.89085210827166,-38.47784001403352,-53.644325795363486,-42.359560281047855,-57.454053049030364,-38.3801990710501,-46.88301225368487,-50.96370559114383,-52.09388557328867,-48.41997619948269,-44.39963732578233,-48.23565910667821,-46.020080562589854,-47.98894028824111,5.9148673936989224,255
0.17448012034098306,0.05030800054432042,0.010396671295166016,0.002411834711882552,0.01,5,5,5,100,1.0,"{'regressor__learning_rate': 0.01, 'regressor__max_depth': 5, 'regressor__min_samples_leaf': 5, 'regressor__min_samples_split': 5, 'regressor__n_estimators': 100, 'regressor__subsample': 1.0}",-52.11022845835464,-60.734957603281,-43.54734581758507,-39.688140212292836,-51.007566950146625,-41.37315183075146,-56.786055055855904,-39.03686377050963,-47.59300777005955,-50.08906592810482,-53.07698637521543,-48.22176050847733,-44.653110499958764,-48.467767975322836,-44.65124412514265,-48.06915019207057,5.952014443580384,272
0.24459816614786783,0.08358529749214744,0.01669901212056478,0.017754081456410147,0.01,5,5,5,150,0.6,"{'regressor__learning_rate': 0.01, 'regressor__max_depth': 5, 'regressor__min_samples_leaf': 5, 'regressor__min_samples_split': 5, 'regressor__n_estimators': 150, 'regressor__subsample': 0.6}",-50.9432751444382,-58.00508309521544,-42.635296709411996,-41.383733658802235,-52.08423522524844,-43.33197804157328,-56.796437542343995,-38.195051006236724,-44.806162233428914,-50.619656300828105,-52.864606424202485,-47.58024548641728,-43.017798738568956,-47.410707873640135,-46.49239427539424,-47.74444411705004,5.541792420185797,192
0.2959134578704834,0.08575414558286269,0.017568159103393554,0.012721454689921231,0.01,5,5,5,150,0.8,"{'regressor__learning_rate': 0.01, 'regressor__max_depth': 5, 'regressor__min_samples_leaf': 5, 'regressor__min_samples_split': 5, 'regressor__n_estimators': 150, 'regressor__subsample': 0.8}",-51.62946242084379,-56.6591892981457,-42.182859655165934,-38.851615569479,-50.586959822223804,-42.912736157167586,-54.88877942801765,-38.32954976362837,-44.804275683262865,-48.64441582689021,-52.53337113233021,-46.86706301111966,-42.39340169997813,-46.1897058356993,-45.102238689670685,-46.83837493290819,5.382456591495515,48
0.3111915429433187,0.0846301030721573,0.012252235412597656,0.006174769527394813,0.01,5,5,5,150,1.0,"{'regressor__learning_rate': 0.01, 'regressor__max_depth': 5, 'regressor__min_samples_leaf': 5, 'regressor__min_samples_split': 5, 'regressor__n_estimators': 150, 'regressor__subsample': 1.0}",-53.113790658520806,-58.361382837591464,-42.42487969040665,-39.42664466663186,-48.293586282231274,-42.309289809996464,-54.37125384105347,-39.02160347416026,-45.4796167031571,-48.36394439658003,-53.342630113312616,-46.696489520956526,-43.53930752214621,-45.73838576365485,-44.04869464423786,-46.9687666616425,5.496482713886941,65
0.08915371894836426,0.008720192357790474,0.01055908203125,0.004271540556841282,0.01,5,5,10,50,0.6,"{'regressor__learning_rate': 0.01, 'regressor__max_depth': 5, 'regressor__min_samples_leaf': 5, 'regressor__min_samples_split': 10, 'regressor__n_estimators': 50, 'regressor__subsample': 0.6}",-51.29247730410454,-63.884010596949246,-45.32942716886923,-40.56880200687048,-59.58024258050743,-42.84636738388397,-63.16517642473753,-40.30455569219172,-51.721746994038405,-55.97522216835184,-52.408053338463574,-51.868863596471535,-49.77179638984494,-53.50475215743432,-50.22813461564001,-51.49664189455724,7.034317936068873,1722
