mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_regressor__alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,mean_test_score,std_test_score,rank_test_score
0.04565773010253906,0.06333397574864322,0.05160403251647949,0.06314504973041912,0.0001,{'regressor__alpha': 0.0001},-1.2648704021484665,-1.050258167293702,-1.007651195707214,-0.9622440653047872,-0.8918494003313158,-0.8456335725837228,-1.2606490734625295,-0.9406282126203047,-1.011380376143426,-0.9710924990387996,-0.982522917597719,-1.0452916368783283,-1.040996998600522,-1.0697361313881952,-0.9644943936550291,-1.0206199361836041,0.11132639707852982,3
0.05467375119527181,0.06471475337732475,0.08709983825683594,0.07528384244788593,0.001,{'regressor__alpha': 0.001},-1.2643366948915047,-1.0502725217074802,-1.006858626409172,-0.9620394553935805,-0.8916831422036686,-0.8451798360324398,-1.2603268251137543,-0.9398674557665025,-1.0116380676165238,-0.9714373542130772,-0.9822260954506102,-1.0451632666197377,-1.0405227150136185,-1.069892486930763,-0.96446861636845,-1.0203942106487256,0.11130577573003758,2
0.05565603574117025,0.04817536173984133,0.04092766443888347,0.05453139204175412,0.01,{'regressor__alpha': 0.01},-1.259691993883919,-1.0505822192187855,-0.999140264381641,-0.9604149916643383,-0.8905529337664408,-0.8409879979320882,-1.2593123877342707,-0.9326665579748796,-1.0146129221300066,-0.9751404240914548,-0.9796282251842764,-1.0441108579004448,-1.0360627528490427,-1.0718274312891467,-0.9644161499479857,-1.0186098739965816,0.11145393752188308,1
0.08413314819335938,0.05602434537434519,0.006536420186360677,0.0013415051630847564,0.1,{'regressor__alpha': 0.1},-1.2587935948826763,-1.0772427067765054,-0.9465544401118489,-0.9671381175291311,-0.9355497371805417,-0.8100952949322128,-1.286099828546545,-0.9181535110444622,-1.052221773657233,-1.0190467941407202,-0.9835502872276992,-1.0688479213238065,-1.0199824601117886,-1.093640808066464,-0.9723665222699274,-1.0272855865201043,0.11902687884715009,4
0.06529080073038737,0.04248985851172001,0.0062934239705403645,0.0018079238729707193,0.2,{'regressor__alpha': 0.2},-1.3043038404321188,-1.1315332359536696,-0.9174728761675971,-1.0023973731404303,-1.014332314965482,-0.7967302020640522,-1.3407374864691217,-0.9356483885548207,-1.1195630272186685,-1.0799019201466546,-1.0146729549886908,-1.1380131311315274,-1.035263784712363,-1.1380436983707196,-1.0051499304944245,-1.064917610987356,0.13553344325775377,5
0.029701805114746092,0.012483514298396376,0.007722822825113932,0.007145222453160335,0.3,{'regressor__alpha': 0.3},-1.3714682703588565,-1.2070056918571632,-0.9129541416243937,-1.063773891314839,-1.1131875721604623,-0.806445674872327,-1.4185935120621198,-0.9826444647843057,-1.2100036740656863,-1.1562492212204087,-1.0684552645824412,-1.234064526119294,-1.0741059816732474,-1.2016105790688973,-1.0626051230018365,-1.1255445059177518,0.15489885649775717,6
0.019550879796346027,0.0036456331206459786,0.0063255945841471355,0.00228887207555433,0.4,{'regressor__alpha': 0.4},-1.4572659699430395,-1.2999867109873406,-0.9333800288954066,-1.1470376220609497,-1.2272745589560692,-0.8384082384798718,-1.5161124522847627,-1.0551974230348866,-1.318854532187203,-1.2452424189520621,-1.1416785597889079,-1.3512808675153305,-1.1341099751944461,-1.2815161461756703,-1.1410663860545498,-1.205894126034033,0.1749020147637219,7
0.021902147928873697,0.006811289103622406,0.007328685124715169,0.003375696135453705,0.5,{'regressor__alpha': 0.5},-1.5585977876018209,-1.4069882407870031,-0.9771347045997358,-1.2477951414691708,-1.3507505931369668,-0.890291776632283,-1.6297560178613142,-1.148482036114658,-1.3926179031953043,-1.3443480605985803,-1.2308682938739384,-1.4846356420420999,-1.21210969867067,-1.3748933451292462,-1.2364940363687014,-1.299050885205433,0.19221296769695714,8
0.022191937764485678,0.011235125233838426,0.0052119096120198565,0.0011628025269639017,0.6,{'regressor__alpha': 0.6},-1.672340447519199,-1.4613277261845623,-1.0174526306136986,-1.351308925332402,-1.4087755410453155,-0.9588146877171331,-1.716314735844462,-1.2192199981317022,-1.439830649217649,-1.4515549958902199,-1.318880232545807,-1.58665846781746,-1.2500729618351223,-1.432819407173857,-1.3453590287309252,-1.3753820290399676,0.20284937401922418,9
0.02158832550048828,0.005347688879288913,0.007364400227864583,0.009027825134308876,0.7,{'regressor__alpha': 0.7},-1.7790527921122794,-1.5175398655034904,-1.0593253054883047,-1.4368970968088597,-1.470415424233833,-1.0418114869070412,-1.7895403818658577,-1.2956182560455272,-1.4948271462777138,-1.551087838863372,-1.3877692993440995,-1.6893332200771147,-1.291834099749288,-1.4960519257976508,-1.4262435008989927,-1.4484898426648949,0.21179242841745388,10
0.031330204010009764,0.027046056732521837,0.006133365631103516,0.0015555812874233415,0.8,{'regressor__alpha': 0.8},-1.893694701315338,-1.5807821721289241,-1.1189805437900429,-1.5255314592484561,-1.535234884045954,-1.136523761549528,-1.868033253171997,-1.3818768328391757,-1.5567826825754632,-1.631386649958047,-1.4609591426708792,-1.8009135814583441,-1.3442494855607074,-1.5651231747272765,-1.511991892619011,-1.5274709478439428,0.2190875240625924,11
0.03385597864786784,0.031894768534387066,0.008016506830851236,0.006847347556002748,0.9,{'regressor__alpha': 0.9},-2.0149131312318604,-1.6502465937854873,-1.1937553849683955,-1.616711078300631,-1.6028482189989213,-1.239451276423267,-1.951157769725479,-1.4762683194669586,-1.624901433620133,-1.7146706577110564,-1.5378358276665725,-1.9198474136690828,-1.4061281678341961,-1.6392952802136143,-1.6018748997938383,-1.6126603635606327,0.22587344826641917,12
0.02256623903910319,0.004380965894225459,0.006117518742879232,0.0015820698820215333,1.0,{'regressor__alpha': 1},-2.141591639642088,-1.725181693947698,-1.2810048743580322,-1.7100288592440571,-1.672916707936776,-1.3487144962641968,-2.0383473699396415,-1.5773333113742813,-1.6984420042764174,-1.8005256655020576,-1.6178738755248878,-2.0448520289078016,-1.4762806562827515,-1.7179076679698435,-1.6952349859498277,-1.7030823891413573,0.2325198963686256,13
0.032186237970987956,0.0179273727254177,0.006982151667277018,0.001725345419576291,10.0,{'regressor__alpha': 10},-5.439893086877123,-4.440179075139771,-4.534761266172285,-4.578585160320616,-4.163592670712359,-4.568419825249468,-4.803445182728337,-4.856578783253996,-4.523114369622821,-4.447678225472337,-4.171301516874277,-5.37483272844777,-4.322566013750405,-4.537719176526419,-4.738195915966938,-4.633390866474328,0.3587787564441265,14
