mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_regressor__alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,mean_test_score,std_test_score,rank_test_score
0.024887275695800782,0.0039004938692284033,0.008595085144042969,0.0015899317107787025,0.0001,{'regressor__alpha': 0.0001},-1.2778744509144626,-1.4931244899148834,-1.2691353993382752,-1.2586370256610064,-1.5679457593182706,-0.9827757969123803,-1.6072894243488045,-1.391481146685413,-1.4325201900115194,-1.3719968611480116,-0.9031022096984229,-1.1026898555061315,-1.8016028394108068,-1.5207059818099427,-1.1891157795763707,-1.344666480683647,0.23346114207252663,5
0.024975935618082683,0.010281132769086562,0.007898632685343425,0.00108290176520347,0.001,{'regressor__alpha': 0.001},-1.2787943694685626,-1.4906486794404712,-1.2691423896966643,-1.2531053076780474,-1.5698667692623225,-0.9793992476945008,-1.607694824946794,-1.3896487039694867,-1.4335030816004641,-1.3731261221763846,-0.903109116616613,-1.1021114970555512,-1.8005713790336932,-1.521879929167326,-1.1843246041002218,-1.34379506812714,0.2341708257139193,4
0.025199143091837566,0.005240543077000579,0.008263603846232096,0.0021039882053964353,0.01,{'regressor__alpha': 0.01},-1.289405691983804,-1.4668455074185698,-1.2704321203540425,-1.2045043082066935,-1.5950994563243306,-0.9409106951702372,-1.6045274398343061,-1.3724126696722163,-1.4467080189230639,-1.3839023771086418,-0.9049372764387053,-1.0880561903833155,-1.7936089029349591,-1.5330960459863585,-1.139245092540409,-1.3355794528853102,0.24308400514027884,3
0.024558019638061524,0.005473434410992587,0.007616790135701498,0.001112274024839069,0.1,{'regressor__alpha': 0.1},-1.264357472456889,-1.3681234232636552,-1.2881086255068603,-1.138016027601812,-1.610688635997411,-0.7995623146012156,-1.5817596156301392,-1.297265958711672,-1.4172216259237913,-1.413107364914124,-0.9546770503688022,-1.070287517915484,-1.7847652808792898,-1.5193015085981332,-1.0362167673403375,-1.3028972793139744,0.2594544049018979,1
0.02992725372314453,0.013394436251200622,0.008870601654052734,0.0012417960531400647,0.2,{'regressor__alpha': 0.2},-1.223371831674855,-1.3415493496880393,-1.3744865639662935,-1.21911036703876,-1.60959254028058,-0.8457030221977452,-1.596738726865324,-1.3275251394874286,-1.3665733140029726,-1.4497850424911107,-1.028916834870731,-1.09578227394975,-1.77554427857979,-1.505616202420967,-1.091741284468996,-1.323469118132223,0.23893137183030444,2
0.029262749354044597,0.007070451087734994,0.008843008677164714,0.0007400281261127661,0.3,{'regressor__alpha': 0.3},-1.1989634332343395,-1.3247069857974072,-1.4638184080104844,-1.3131083567724324,-1.6219998912024136,-0.8997485942230451,-1.6215639822838666,-1.3730909170102705,-1.3325316277896555,-1.5010180263106259,-1.1109617806329546,-1.1329637051768193,-1.7760540241477292,-1.5092083539292709,-1.163997610151819,-1.3562490464448758,0.22464697255888397,6
0.028894948959350585,0.007200761356883365,0.010769383112589518,0.004562063844482629,0.4,{'regressor__alpha': 0.4},-1.1921509322440396,-1.3179694696762947,-1.555595346619618,-1.4174451974913402,-1.6476056524946916,-0.960365393007416,-1.6557925721372388,-1.4325033957541167,-1.334274608736504,-1.5653778337545265,-1.1992109678205516,-1.1815574509913236,-1.786286187125086,-1.5305645316211445,-1.2478495292581648,-1.4016366045821371,0.21673250620847517,7
0.02649710973103841,0.0042240936732979096,0.010711097717285156,0.006928013753982047,0.5,{'regressor__alpha': 0.5},-1.2032332407256954,-1.321491366594381,-1.6494092781679885,-1.5300072159367022,-1.6858085190620953,-1.026389822433091,-1.698856215747855,-1.5041226457254178,-1.3647372051605475,-1.641320995641213,-1.2923940788406134,-1.2402227824620335,-1.8060755305537557,-1.5689810820833865,-1.3411238070760088,-1.4582782524140525,0.21416121248467848,8
0.026938613255818686,0.0037944732227569453,0.009513266881306966,0.0017163590994352816,0.6,{'regressor__alpha': 0.6},-1.2317274346396025,-1.335191493821942,-1.7449316849310932,-1.6491110136697706,-1.7357769377112582,-1.096845782838305,-1.7501028393100548,-1.586296167172753,-1.409782061751224,-1.7273203699017117,-1.3895188401280023,-1.307604824739589,-1.8351128946047972,-1.6232471798856136,-1.4419931661238254,-1.524304179415303,0.21610351160048413,9
0.023942963282267252,0.0016606276187215072,0.008641068140665691,0.0012354235719887628,0.7,{'regressor__alpha': 0.7},-1.276468005952411,-1.3587620110128793,-1.841896776948714,-1.7734390465017253,-1.7965294402754088,-1.1709336015735947,-1.8088370742200175,-1.6774736268138124,-1.4680675049115681,-1.8219524996673735,-1.4898145527166378,-1.3824295615423814,-1.8729682015328468,-1.691838378412603,-1.5489745392985423,-1.5986923214253674,0.22143041820063758,10
