mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_regressor__alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,mean_test_score,std_test_score,rank_test_score
0.011851835250854491,0.0021138137103366506,0.0043413639068603516,0.0013312821080417848,0.0001,{'regressor__alpha': 0.0001},-1.0919151327315346,-1.2425536587281893,-0.9646753622556603,-0.849061119754778,-0.929494483929864,-1.1267428173212573,-1.1372114666142301,-0.8409009154383768,-1.2045603397791438,-0.8907091310976397,-0.8992728393864783,-1.1656397571719255,-1.006613483380714,-0.9205980203303025,-1.1065269431458624,-1.0250983647377305,0.13066616995230224,2
0.012166309356689452,0.002949924442006635,0.004395119349161784,0.0008535896134426983,0.001,{'regressor__alpha': 0.001},-1.0919125847917306,-1.242301633285627,-0.964274506081768,-0.8491575044037968,-0.9302663406080164,-1.1274994088144776,-1.1371156748158031,-0.8406486707393791,-1.2011043908092343,-0.8911043497324548,-0.8992379365134264,-1.165887602834042,-1.0058773709442237,-0.9214436197341866,-1.1061215537078761,-1.024930209854403,0.1302863108668137,1
0.011657031377156575,0.0015073147922455776,0.004656028747558594,0.0005092460427990028,0.01,{'regressor__alpha': 0.01},-1.0923826481183183,-1.2396086938878454,-0.9610240071384994,-0.8502726416646512,-0.9375537223798025,-1.1343711153293707,-1.1357903165316279,-0.8399689489668862,-1.1967336878177628,-0.8950895020078115,-0.8993983167443891,-1.1689747254581198,-0.9999334494510431,-0.9276611563830852,-1.1022426001068955,-1.0254003687990738,0.12917189201446824,3
0.01201942761739095,0.0011476422703918074,0.0051607449849446615,0.0008707670930104107,0.1,{'regressor__alpha': 0.1},-1.1122026904280242,-1.2144051743366848,-0.9430273947331129,-0.8686325277062183,-0.9912851813613186,-1.168962049570376,-1.1169875681833905,-0.8591221612792445,-1.146918615133308,-0.944175615419156,-0.9146878382295996,-1.2086188393641764,-0.9600680631517146,-0.9286335491802911,-1.0793295497550683,-1.0304704545221122,0.11993739942046402,4
0.012954171498616536,0.004037192396000594,0.006539090474446615,0.003967928736272118,1.0,{'regressor__alpha': 1},-1.7463804783568473,-1.3772634417696215,-1.3762314911831035,-1.3710891369691292,-1.7437818472211501,-1.9051491802398046,-1.2651643112426216,-1.7133657318188302,-1.376668210972013,-1.6982420774538847,-1.4067669449845668,-1.8278317675391236,-1.506182504419631,-1.4001418919301005,-1.4527488567925038,-1.5444671915261954,0.19751991146187525,5
0.012073294321695963,0.0035388755921043564,0.004825401306152344,0.0009501210385022957,10.0,{'regressor__alpha': 10},-6.005571890055934,-5.041310837429595,-4.914596176886619,-5.025509052169518,-5.557041548084246,-6.192892288124736,-4.458558335245241,-5.518760057991273,-4.940849292006916,-5.365119592983381,-4.704985742961474,-5.625549776729739,-5.492864332682715,-4.842047135498728,-5.841842511943293,-5.301833238052895,0.48590499653535835,6
