mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_regressor__alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,mean_test_score,std_test_score,rank_test_score
0.0239959716796875,0.003763091254295202,0.007846307754516602,0.0006850465020077049,0.0001,{'regressor__alpha': 0.0001},-1.1593679676699706,-0.9248781419415776,-0.9841088705050473,-0.8711464246717499,-1.01201464376586,-0.9840104613872295,-0.9525891441041254,-1.0123946641543322,-1.0265395041739986,-0.895116723745917,-1.1043784394895415,-0.8393178688778391,-1.1955868876319107,-0.8851313220767245,-0.6290651943342778,-0.9650430839020065,0.13412158300494614,5
0.02463374137878418,0.005595063363379252,0.0074927012125651045,0.0009056117146721259,0.001,{'regressor__alpha': 0.001},-1.1552125244834068,-0.9265048963043506,-0.9822904615039444,-0.8694465788888458,-1.0088935642107992,-0.9844635347271826,-0.9319605032357294,-1.0120985156047653,-1.0221314935251842,-0.8924251429776123,-1.1050686475122342,-0.8378249838618673,-1.190175797473087,-0.8844281298781048,-0.6296285755685487,-0.9621702233170443,0.13331194457168888,4
0.028677940368652344,0.006277811376480868,0.008676560719807942,0.0021756654559142922,0.01,{'regressor__alpha': 0.01},-1.1057195240372908,-0.9446935521467397,-0.9755880765489543,-0.876613040445248,-0.9880850908902493,-0.9779925419655681,-0.7662279578487112,-1.0115382119290857,-0.9844461527484056,-0.8734567929591841,-1.1089236297934795,-0.8371191579806655,-1.1490040118855844,-0.8785125988493033,-0.6353944659784657,-0.9408876537337958,0.13104672568254835,2
0.027348025639851888,0.006323325612396717,0.008974297841389974,0.0014031191147113103,0.1,{'regressor__alpha': 0.1},-0.845886158735358,-0.9891366130980713,-0.930865095895111,-1.010614696282979,-0.9395519038656551,-0.9992110805147072,-0.7380484860701473,-1.020806148435237,-0.9123402930291344,-0.9310954825391259,-1.139024790013776,-0.830336646267671,-1.0507386204375222,-0.8658455438511884,-0.6246125596543635,-0.9218742745793365,0.1243506349671873,1
0.02510525385538737,0.0028008171010890535,0.009338108698527019,0.00432920845450703,0.2,{'regressor__alpha': 0.2},-0.8644568813250533,-1.039837861356029,-0.8932864422432426,-1.1427778389420287,-0.9322118442836026,-1.0488721165769328,-0.7666174582030026,-1.034344736942219,-0.8998837973546278,-1.0564535882709452,-1.1960740388206883,-0.8515615026689128,-1.121664561269045,-0.897696031387186,-0.6162342285934085,-0.9574648618824615,0.14909912128536496,3
0.02867918014526367,0.008089274212733399,0.009305127461751302,0.00113313676725551,0.3,{'regressor__alpha': 0.3},-0.9064451929735019,-1.107057063365487,-0.8954071074706862,-1.2847804306188257,-0.9455276388521531,-1.1221538991498796,-0.8192756498308974,-1.070638859022573,-0.9077426043881782,-1.1996699511371827,-1.2675468238071863,-0.9176842455272215,-1.2071029663046602,-0.9593893161092013,-0.636246747554589,-1.0164445664074815,0.17650890009926115,6
0.027495924631754556,0.006961252213370481,0.010035133361816407,0.003952164107324038,0.4,{'regressor__alpha': 0.4},-0.9688068772000981,-1.187994976307388,-0.9369537766301428,-1.433694923601866,-0.978655718387355,-1.2147887748043564,-0.8917661269161729,-1.1274928446435148,-0.9354010919176834,-1.3551020112349434,-1.3511463843056222,-1.02000769065425,-1.304200739884789,-1.0456540569701704,-0.6821550577221285,-1.0955880700786986,0.20256787823734698,7
0.023637056350708008,0.0023110893197169245,0.009033425649007162,0.0027535085371556333,0.5,{'regressor__alpha': 0.5},-1.0479062451431007,-1.2800522163401904,-1.0130899636137127,-1.5376649784387024,-1.0296842826821513,-1.3227146231377516,-0.9796959360559083,-1.2019933454657503,-0.9811899332424145,-1.5066008197041674,-1.3952826238780305,-1.1489006914289437,-1.400892095632484,-1.150984323546892,-0.7492169611338532,-1.183057935962937,0.21531162060567346,8
0.02843136787414551,0.007194500701822936,0.01024627685546875,0.004890236667217699,0.6,{'regressor__alpha': 0.6},-1.1166127578434621,-1.3222162067095211,-1.1040229503178216,-1.592123101637477,-1.0961188725078843,-1.424168732595313,-1.0482533157259533,-1.2910890026875843,-1.010203892449285,-1.610973788734064,-1.4140700056540623,-1.2964627660697128,-1.4436898049549132,-1.2394250540013572,-0.8142444656864523,-1.2549116478383244,0.21630220038004272,9
0.026746718088785808,0.00660929577017881,0.008600870768229166,0.0012620650665840678,0.7,{'regressor__alpha': 0.7},-1.175796696607411,-1.3708000060560004,-1.1818699198720468,-1.6495495159700078,-1.145344552342176,-1.4991724412578724,-1.0827437219462557,-1.3413249670469531,-1.0275316125139737,-1.7179441586323179,-1.4413041004988707,-1.4256691014247438,-1.4887553630210046,-1.3048438356674446,-0.8580839033937614,-1.3140489264167228,0.22828810868649516,10
