mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_regressor__max_depth,param_regressor__max_leaf_nodes,param_regressor__min_samples_leaf,param_regressor__min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,mean_test_score,std_test_score,rank_test_score
0.0024768829345703123,0.0010964400127283203,0.0015912373860677083,0.0005496500210473888,5,15,1,2,"{'regressor__max_depth': 5, 'regressor__max_leaf_nodes': 15, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 2}",-1.1343960505104715,-1.457393972618848,-1.0046216086707953,-1.0123608117678484,-1.2687389638620483,-1.3942957654363712,-1.519020907636465,-0.8965413073231486,-1.2532481835235039,-1.1396400956643573,-1.3841766389163048,-1.5699408460137019,-1.4796308416728634,-1.116314330282746,-1.3595742392106214,-1.2659929708740065,0.2004768694933996,222
0.0030509312947591145,0.0006097621286037182,0.0018166859944661459,0.0004994933490344896,5,15,1,5,"{'regressor__max_depth': 5, 'regressor__max_leaf_nodes': 15, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 5}",-1.1343960505104715,-1.457393972618848,-1.0046216086707953,-1.0123608117678484,-1.2687389638620483,-1.3942957654363712,-1.5190209076364651,-0.8965413073231485,-1.2532481835235039,-1.1348451288707304,-1.3841766389163048,-1.5699408460137019,-1.4796308416728632,-1.1163143302827458,-1.3595742392106218,-1.2656733064210977,0.20068180496099433,220
0.002686580022176107,0.0004920454090700742,0.0018002827962239583,0.00047880974665338177,5,15,1,10,"{'regressor__max_depth': 5, 'regressor__max_leaf_nodes': 15, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 10}",-1.1945980891293193,-1.4573939726188476,-0.9920874190571821,-0.9970688084349075,-1.0624368235302752,-1.4668033894377723,-1.499987340856174,-0.8454507073093165,-1.1831908636359778,-1.3730411226725314,-1.3616491436666402,-1.6097720664220847,-1.3110135707831774,-1.1163143302827458,-1.278423832501634,-1.2499487653559056,0.2111584891247827,182
0.0025165239969889325,0.0007458664436086147,0.0019473393758138021,0.0004031129130322813,5,15,1,15,"{'regressor__max_depth': 5, 'regressor__max_leaf_nodes': 15, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 15}",-1.1945980891293195,-1.7653777024111563,-1.0676659446240304,-1.0119456843357348,-1.0624368235302755,-1.3300932071209957,-1.499987340856174,-0.8454507073093166,-1.1831908636359776,-1.3730411226725314,-1.3616491436666402,-1.6097720664220847,-1.3110135707831774,-1.116314330282746,-1.35184318938825,-1.2722919857445611,0.2327179108077991,228
0.002805916468302409,0.0005974466462973121,0.001690228780110677,0.0006269326779472075,5,15,3,2,"{'regressor__max_depth': 5, 'regressor__max_leaf_nodes': 15, 'regressor__min_samples_leaf': 3, 'regressor__min_samples_split': 2}",-1.1744464292919918,-1.457393972618848,-0.9769956032549211,-1.0145080751477698,-1.1306926595637938,-1.3694986598207162,-1.519020907636465,-0.9709108585430517,-1.1139778966592653,-1.4083856822956282,-1.3487726982584822,-1.6097720664220847,-1.2515296587723994,-1.1010583620136551,-1.3394570329377435,-1.2524280375491215,0.19499841406620902,196
0.00277865727742513,0.0005014035407012937,0.0021532694498697918,0.0005539500670419814,5,15,3,5,"{'regressor__max_depth': 5, 'regressor__max_leaf_nodes': 15, 'regressor__min_samples_leaf': 3, 'regressor__min_samples_split': 5}",-1.174446429291992,-1.457393972618848,-0.9769956032549212,-1.0145080751477698,-1.130692659563794,-1.3694986598207162,-1.5190209076364651,-0.9709108585430514,-1.1139778966592653,-1.4083856822956282,-1.3487726982584822,-1.6097720664220845,-1.2515296587723992,-1.1010583620136554,-1.3394570329377435,-1.2524280375491215,0.19499841406620896,196
0.003044271469116211,0.00046810856180869165,0.0020480950673421225,0.0005088678248482207,5,15,3,10,"{'regressor__max_depth': 5, 'regressor__max_leaf_nodes': 15, 'regressor__min_samples_leaf': 3, 'regressor__min_samples_split': 10}",-1.174446429291992,-1.4573939726188478,-0.9934160809280829,-0.9826018367574365,-1.1306926595637938,-1.3694986598207162,-1.499987340856174,-0.8454507073093166,-1.04056494999193,-1.408385682295628,-1.32564369809309,-1.6097720664220847,-1.3113936851055543,-1.1010583620136551,-1.3394570329377433,-1.23931754426707,0.2124580376515982,167
0.0028258800506591798,0.0008169913297462486,0.0015737056732177735,0.0005148397187272719,5,15,3,15,"{'regressor__max_depth': 5, 'regressor__max_leaf_nodes': 15, 'regressor__min_samples_leaf': 3, 'regressor__min_samples_split': 15}",-1.1744464292919923,-1.7443323897709426,-1.0750103840095966,-0.9976944566805013,-1.130692659563794,-1.3300932071209957,-1.499987340856174,-0.8454507073093168,-1.0405649499919298,-1.4083856822956282,-1.32564369809309,-1.6097720664220847,-1.3113936851055543,-1.1010583620136551,-1.3333116201553707,-1.2618558425787085,0.2346696189822831,214
0.0026920000712076825,0.0004508393873941054,0.001641702651977539,0.0004862212131534459,5,15,5,2,"{'regressor__max_depth': 5, 'regressor__max_leaf_nodes': 15, 'regressor__min_samples_leaf': 5, 'regressor__min_samples_split': 2}",-1.2024154178708077,-1.465869064495283,-1.1680253373148217,-0.9296904631784871,-1.1934297218201941,-1.335652864997014,-1.5676767977633896,-0.8659949952981921,-1.1498998441270123,-1.0875385488700922,-0.9572703885149092,-1.6020108519870666,-1.2559261681480616,-1.1076797571871269,-1.337716901177322,-1.2151198081833188,0.2117935834684607,104
0.003110027313232422,0.0011664227913446147,0.0019852638244628905,0.0005617142681624758,5,15,5,5,"{'regressor__max_depth': 5, 'regressor__max_leaf_nodes': 15, 'regressor__min_samples_leaf': 5, 'regressor__min_samples_split': 5}",-1.2024154178708082,-1.465869064495283,-1.1680253373148217,-0.9296904631784874,-1.193429721820194,-1.3356528649970143,-1.5676767977633903,-0.8659949952981921,-1.1498998441270125,-1.0875385488700922,-0.9572703885149092,-1.6020108519870666,-1.2559261681480616,-1.107679757187127,-1.3377169011773224,-1.2151198081833188,0.21179358346846078,104
