mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,mean_test_score,std_test_score,rank_test_score
0.05966572761535645,0.015754653328199218,0.01658002535502116,0.006210273604506502,{},-1.299405566280371,-1.157264415691577,-1.0632593373532166,-0.9920783740958112,-0.9238402346372576,-0.9357479998347369,-1.251509409216377,-0.9607506371694792,-1.0741054761255924,-0.9881045859688308,-0.9717686635693997,-1.0769441548727576,-1.091310657904157,-1.052418694751718,-0.9936681870537144,-1.0554784263016663,0.10660661485247461,1
