mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_regressor__learning_rate,param_regressor__max_depth,param_regressor__min_samples_leaf,param_regressor__min_samples_split,param_regressor__n_estimators,param_regressor__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,mean_test_score,std_test_score,rank_test_score
0.07697234153747559,0.011179479398346745,0.003852558135986328,0.0017464378748328355,0.01,5,5,5,50,0.6,"{'regressor__learning_rate': 0.01, 'regressor__max_depth': 5, 'regressor__min_samples_leaf': 5, 'regressor__min_samples_split': 5, 'regressor__n_estimators': 50, 'regressor__subsample': 0.6}",-3.875567017738174,-2.913870295428813,-3.16714380206291,-3.2134157423226566,-3.6188931668190736,-4.014723498791137,-2.6641131332723766,-3.4882930521964433,-3.082684087566575,-3.451313412828218,-2.922268979097319,-3.7751134525600714,-3.41535046762894,-2.9920766096496836,-3.6931703376236924,-3.3525331370390727,0.3845079131790196,600
0.07541478474934896,0.011088343397706604,0.0034646193186442056,0.001859346172262783,0.01,5,5,5,50,0.8,"{'regressor__learning_rate': 0.01, 'regressor__max_depth': 5, 'regressor__min_samples_leaf': 5, 'regressor__min_samples_split': 5, 'regressor__n_estimators': 50, 'regressor__subsample': 0.8}",-3.8458763058470384,-2.944711419523884,-3.1441152701508948,-3.147235605648473,-3.544939223342411,-3.986982702084497,-2.7088511942305136,-3.4845783289540737,-3.086675070743615,-3.38104004411141,-2.94784415850059,-3.721808227286188,-3.395229173365455,-2.9635881633640615,-3.662907161699196,-3.331092136590153,0.3633884695011765,592
0.07439586321512857,0.011500264004189279,0.003415234883626302,0.00120038989384043,0.01,5,5,5,50,1.0,"{'regressor__learning_rate': 0.01, 'regressor__max_depth': 5, 'regressor__min_samples_leaf': 5, 'regressor__min_samples_split': 5, 'regressor__n_estimators': 50, 'regressor__subsample': 1.0}",-3.791133737464541,-2.9707832477674665,-3.1577374921196406,-3.1267452085907674,-3.5196975085257236,-3.955111637540008,-2.7107256609673587,-3.4801066039485304,-3.1065220171316303,-3.294669860679155,-2.986206579539144,-3.683760548558858,-3.3948461847480575,-2.8585949880859647,-3.5955871231950294,-3.308815226590791,0.34930537425409447,583
0.15423734982808432,0.016285931894774484,0.005337429046630859,0.0041564831516422976,0.01,5,5,5,100,0.6,"{'regressor__learning_rate': 0.01, 'regressor__max_depth': 5, 'regressor__min_samples_leaf': 5, 'regressor__min_samples_split': 5, 'regressor__n_estimators': 100, 'regressor__subsample': 0.6}",-2.63278438457492,-1.7704921404037959,-2.194523655226318,-2.1121761001698722,-2.4384153937262725,-2.7674144633759084,-1.6811424898811724,-2.2979968852672528,-2.0377168676882556,-2.309736178005201,-1.8957255603480834,-2.7073306986880556,-2.211068134397267,-1.9037445730168485,-2.4356730954969623,-2.226396041351079,0.32233165860520946,527
0.15213244756062824,0.018274416326231634,0.003552103042602539,0.001132239574769603,0.01,5,5,5,100,0.8,"{'regressor__learning_rate': 0.01, 'regressor__max_depth': 5, 'regressor__min_samples_leaf': 5, 'regressor__min_samples_split': 5, 'regressor__n_estimators': 100, 'regressor__subsample': 0.8}",-2.5545601413147074,-1.823772540395138,-2.1355112938303646,-2.0098022223605962,-2.3759796894654697,-2.7176845333726307,-1.7551111874681447,-2.2872283051702618,-2.013116250546321,-2.245939137437385,-1.9410250844916181,-2.635972482085402,-2.200951968223005,-1.8567202283098851,-2.3850805050090313,-2.195897037965331,0.2896106676065872,518
0.13145435651143392,0.011251966510380539,0.003042761484781901,0.0007543802331261663,0.01,5,5,5,100,1.0,"{'regressor__learning_rate': 0.01, 'regressor__max_depth': 5, 'regressor__min_samples_leaf': 5, 'regressor__min_samples_split': 5, 'regressor__n_estimators': 100, 'regressor__subsample': 1.0}",-2.5110555578230915,-1.8651354489562448,-2.1545792872855394,-2.008583361974701,-2.333013829431953,-2.6664563208970424,-1.80078096622257,-2.2738636358960145,-2.0464372477111166,-2.110165925282469,-2.0169396804116277,-2.601873635856034,-2.2318922899663534,-1.7360943578841057,-2.2942196626427553,-2.176739413882775,0.269734599717271,511
0.19570446014404297,0.021694677790198864,0.0032043615976969403,0.0003778386097966236,0.01,5,5,5,150,0.6,"{'regressor__learning_rate': 0.01, 'regressor__max_depth': 5, 'regressor__min_samples_leaf': 5, 'regressor__min_samples_split': 5, 'regressor__n_estimators': 150, 'regressor__subsample': 0.6}",-1.9212267629699242,-1.297569305469991,-1.6553764747280466,-1.5156559653202826,-1.775535090827935,-2.075965258553693,-1.2389665576949616,-1.6052225248523821,-1.489434259460723,-1.6561413625997168,-1.3371335914251639,-2.1203462628630545,-1.5743695530143726,-1.332104220075727,-1.794415430198426,-1.6259641746702935,0.264311093902439,453
0.20478865305582683,0.015681461252691122,0.004084634780883789,0.002728222726528716,0.01,5,5,5,150,0.8,"{'regressor__learning_rate': 0.01, 'regressor__max_depth': 5, 'regressor__min_samples_leaf': 5, 'regressor__min_samples_split': 5, 'regressor__n_estimators': 150, 'regressor__subsample': 0.8}",-1.814065619155614,-1.3492636374305327,-1.5996527885872227,-1.410985157906484,-1.69936193164529,-2.010277363337108,-1.3477064095653148,-1.6012568361325403,-1.4399863630520606,-1.6038534881028126,-1.3815011895788163,-2.056034011754867,-1.5819342669667324,-1.289288392468224,-1.6682939378571253,-1.590230759569383,0.22623026851592568,437
0.1781311829884847,0.006340735993730297,0.0030272960662841796,0.00040441728364445435,0.01,5,5,5,150,1.0,"{'regressor__learning_rate': 0.01, 'regressor__max_depth': 5, 'regressor__min_samples_leaf': 5, 'regressor__min_samples_split': 5, 'regressor__n_estimators': 150, 'regressor__subsample': 1.0}",-1.7849893948583253,-1.3771084131633724,-1.6063329509102964,-1.386214102545565,-1.6612254545520257,-1.972179421851604,-1.3902379225281174,-1.5952639813473066,-1.451099980412893,-1.4995911451857307,-1.4888052124146673,-2.032885897436845,-1.6622484404880924,-1.174899584054822,-1.5936462287691482,-1.5784485420345873,0.2199395593474749,425
0.059919182459513345,0.005232580883377572,0.002714236577351888,0.0004887174392999999,0.01,5,5,10,50,0.6,"{'regressor__learning_rate': 0.01, 'regressor__max_depth': 5, 'regressor__min_samples_leaf': 5, 'regressor__min_samples_split': 10, 'regressor__n_estimators': 50, 'regressor__subsample': 0.6}",-3.8636767613092275,-2.8886662418641036,-3.1646694622560365,-3.197043731886325,-3.599491679520454,-4.031377087300289,-2.6557145978823136,-3.4908067071818087,-3.1112538856035026,-3.4442150874154427,-2.9141435931209525,-3.7514079683496186,-3.416360193749927,-3.0054290246556903,-3.6744454093843073,-3.347246762098666,0.3836730002548537,596
