mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_regressor__bootstrap,param_regressor__max_depth,param_regressor__min_samples_leaf,param_regressor__min_samples_split,param_regressor__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,mean_test_score,std_test_score,rank_test_score
0.141001558303833,0.010997350927384996,0.008788998921712239,0.0041632762589429466,True,10,1,2,50,"{'regressor__bootstrap': True, 'regressor__max_depth': 10, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 2, 'regressor__n_estimators': 50}",-1.0546333095376952,-1.4055099068090258,-1.1421788365342762,-1.0014035599552065,-1.1021333986051918,-1.2434650956284672,-1.3084646734578633,-0.8556678194507868,-1.110049130828429,-0.984108750199778,-0.9467786797265684,-1.4727821890481587,-1.2955186301788528,-0.9881384376212918,-0.9768657524940898,-1.125846544671712,0.17559314728051983,26
0.31377859115600587,0.05408637391379108,0.010834503173828124,0.002730702977104933,True,10,1,2,100,"{'regressor__bootstrap': True, 'regressor__max_depth': 10, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 2, 'regressor__n_estimators': 100}",-1.0516586692570211,-1.398904239140426,-1.1065915232130286,-1.0460032439874702,-1.0830669295655782,-1.2804045980311345,-1.3108594745886342,-0.8607154969834543,-1.1204683142099747,-1.078738532343816,-0.907969869096098,-1.439033668540415,-1.3067298402687966,-0.9855669287643731,-0.9930000839160369,-1.1313140941270836,0.17018695922317087,35
0.4529865741729736,0.03671364313131799,0.018141969045003255,0.007910741371178476,True,10,1,2,150,"{'regressor__bootstrap': True, 'regressor__max_depth': 10, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 2, 'regressor__n_estimators': 150}",-1.0800789786941858,-1.3975112216219232,-1.0728645856648822,-1.012725780862007,-1.0711048961798895,-1.2901833889946166,-1.29258748792138,-0.8261729843620066,-1.1372883400828446,-1.0317932372433818,-0.8955643256758509,-1.459754684390173,-1.3146169863487962,-0.9966300494535446,-1.005438626686498,-1.1256210382787988,0.1787810141018823,24
0.4838400840759277,0.02482093927558201,0.01736912727355957,0.0037449593778263175,True,10,1,2,200,"{'regressor__bootstrap': True, 'regressor__max_depth': 10, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 2, 'regressor__n_estimators': 200}",-1.0591598143127334,-1.3812522265206735,-1.1162084046841156,-1.0200596333489915,-1.0744579192461619,-1.270198903955619,-1.2665209166500158,-0.8561909838716802,-1.0931124837537876,-1.0169974627191833,-0.8999299452583247,-1.4622779102926415,-1.3402230550102725,-0.9664585278008506,-1.0110304490367048,-1.1222719090974504,0.17482212869348332,17
0.11337575912475586,0.013937925430730122,0.006120379765828451,0.001346041463466174,True,10,1,5,50,"{'regressor__bootstrap': True, 'regressor__max_depth': 10, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 5, 'regressor__n_estimators': 50}",-1.038447719848856,-1.3849983235117866,-1.0593074763496575,-0.9952645847574872,-1.0608904512078343,-1.2638319272552645,-1.3231232651385325,-0.8212258797630018,-1.065431794469529,-1.00180337165232,-0.902207897094087,-1.4572846988142731,-1.2081111782574558,-1.0084208449377634,-0.9569893832044053,-1.1031559197508167,0.1772938414515597,6
0.20803573926289876,0.009513451664231638,0.009394296010335286,0.0014426264195405484,True,10,1,5,100,"{'regressor__bootstrap': True, 'regressor__max_depth': 10, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 5, 'regressor__n_estimators': 100}",-1.0093085362339709,-1.3706001373980217,-1.1386274822031328,-0.9920460636240533,-1.047988522713369,-1.2311339239707029,-1.329901818639195,-0.8267595629061243,-1.0979794397056173,-0.9916251955584381,-0.9027318108611158,-1.4519841566436817,-1.2729428604270037,-0.9930932720876138,-0.9958714089944682,-1.1101729461311007,0.17648370490863655,15
0.30358916918436685,0.016028404139960466,0.011758041381835938,0.002120959682253426,True,10,1,5,150,"{'regressor__bootstrap': True, 'regressor__max_depth': 10, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 5, 'regressor__n_estimators': 150}",-1.0257585760361407,-1.3641214961372963,-1.089504844254386,-0.9830123496142763,-1.0617156628460767,-1.2906517789254466,-1.3073596250673756,-0.8296009486849643,-1.063504986396288,-1.0066079531519847,-0.9002228616660541,-1.4454076096745916,-1.24573137853365,-0.9719066243486056,-0.9740743792405567,-1.103945404971846,0.17616966504236037,8
0.4248835881551107,0.04430608746145158,0.018209409713745118,0.006814019317509512,True,10,1,5,200,"{'regressor__bootstrap': True, 'regressor__max_depth': 10, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 5, 'regressor__n_estimators': 200}",-1.0213985246152253,-1.3306073042665003,-1.1188966921444472,-0.9728315747668009,-1.0485550743853198,-1.2671637654970238,-1.3242450031722723,-0.8256149955208848,-1.0710874291409993,-1.0165215572927466,-0.8852477762660266,-1.4549565939839646,-1.2383787803002488,-0.9823610020672314,-0.9825414046602938,-1.102693831871999,0.17486044926591351,4
0.10840024948120117,0.013194866615272386,0.007665650049845377,0.005418053041908967,True,10,1,10,50,"{'regressor__bootstrap': True, 'regressor__max_depth': 10, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 10, 'regressor__n_estimators': 50}",-1.0204575811127452,-1.4627946548172854,-1.0866096498931868,-0.994944117179174,-1.0388360080115078,-1.4336293084532152,-1.3374319988145167,-0.8014038324714323,-1.0823132142206726,-1.0076094966848923,-0.8973546387492033,-1.5857785428664262,-1.2016331972380119,-0.9737975679805192,-1.2238471225778402,-1.1432293954047086,0.21744021343651368,48
0.25709532101949056,0.026708112822370476,0.010489543279012045,0.004594403171787816,True,10,1,10,100,"{'regressor__bootstrap': True, 'regressor__max_depth': 10, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 10, 'regressor__n_estimators': 100}",-1.0371980238046024,-1.4313335237541303,-1.0904811124579434,-0.984823645719706,-1.0375061269554904,-1.4388313988243493,-1.3584306865138385,-0.8314074900687971,-1.0702792253505717,-0.9570176183549447,-0.8859037713408354,-1.5588264705455013,-1.20595405352147,-0.98440994391161,-1.1523926201962453,-1.134986380754669,0.2115625311517029,43
