mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_regressor__alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,mean_test_score,std_test_score,rank_test_score
0.02621901830037435,0.0025979579252614375,0.01032567024230957,0.006583971508001422,0.0001,{'regressor__alpha': 0.0001},-1.2946554978905076,-1.066740063501954,-1.0518854012586456,-0.9720523998067855,-0.9103049805733491,-0.8860720583961793,-1.2745780938613824,-0.9880652443923563,-1.048803469086825,-0.9566845758007451,-0.9843165701177605,-1.0754226951287578,-1.0893490968657085,-1.0779196560775985,-0.983098588173023,-1.0439965593954386,0.11159662261307281,4
0.027429469426472983,0.0035114492816330795,0.013265180587768554,0.012688290116048329,0.001,{'regressor__alpha': 0.001},-1.2932039712534702,-1.0647325124544798,-1.0489445506847097,-0.9710810204723682,-0.908734822350111,-0.8831974969245304,-1.273278364737781,-0.9835716770218186,-1.048360749449111,-0.9583437695415217,-0.9843742045502094,-1.072272507489027,-1.0862119087128017,-1.0771356139128514,-0.9817728771661092,-1.04234773644806,0.11155566682384718,3
0.025893163681030274,0.0033403446319488776,0.008258740107218424,0.0021948296658488103,0.01,{'regressor__alpha': 0.01},-1.2806443674748516,-1.0499478412458367,-1.0237879759237454,-0.9678358036148349,-0.8974400015396282,-0.8607617539965091,-1.2643774742483234,-0.9500093156676873,-1.0395109023143603,-0.9743042028808654,-0.9812654618858686,-1.0547861194708654,-1.0586994365195084,-1.071228141932095,-0.9744253004238584,-1.0299349399425892,0.11149359505592397,2
0.037316211064656574,0.03083807747140896,0.013264481226603191,0.007316534796643018,0.1,{'regressor__alpha': 0.1},-1.258783241944204,-1.0772480854917792,-0.9465151463220158,-0.967110483082394,-0.9355520504428292,-0.8100955097998517,-1.286100127425805,-0.9181479245774593,-1.052236349098211,-1.0190604220282196,-0.9835336581382236,-1.0688401431620642,-1.0199569056005529,-1.0936384481927632,-0.9723662995804284,-1.027278986325787,0.1190290259556029,1
0.03139583269755045,0.005546202970003196,0.013229576746622722,0.012565729759412347,0.2,{'regressor__alpha': 0.2},-1.304323407221472,-1.1315489636668816,-0.9174561570015014,-1.002407333739445,-1.014333638104699,-0.7967226249897184,-1.340738099328107,-0.9356487281889441,-1.1195541588449185,-1.0799160518250515,-1.0146743481373084,-1.138013679663246,-1.0352627846514413,-1.1380380679079214,-1.0051464980012577,-1.0649189694181276,0.1355379613370904,5
0.037409496307373044,0.022808849495212016,0.014050801595052084,0.008935368453470727,0.3,{'regressor__alpha': 0.3},-1.371466016153235,-1.2070087114050994,-0.912961373324499,-1.0637488630353054,-1.1131873074981005,-0.8064126087986546,-1.4185996087648856,-0.9826435052456775,-1.2100081971051877,-1.1562490561135346,-1.0684420903750067,-1.234061545199976,-1.0741204246887668,-1.2016085258629494,-1.0626073672486929,-1.125541680054638,0.15490399734366755,6
0.0345270315806071,0.014633300443612437,0.01517949104309082,0.012042938554137694,0.4,{'regressor__alpha': 0.4},-1.4572281060541696,-1.2999892513588638,-0.9333798331728864,-1.1470302874658502,-1.2272745584103202,-0.8384201351583754,-1.5161106340660737,-1.055195729234476,-1.3188380567487576,-1.2452227448838056,-1.1416754451160174,-1.3512802140383116,-1.1341191840551341,-1.281516520372111,-1.1410708726913446,-1.2058901048550998,0.1748955625513544,7
0.035277303059895834,0.013563572410647548,0.01273349126180013,0.008417335675673319,0.5,{'regressor__alpha': 0.5},-1.5585973432138562,-1.4069882407870031,-0.977123253337347,-1.2477794015950834,-1.3507505931369668,-0.8902490434710781,-1.6297496334412667,-1.1484820361146577,-1.3926179031953043,-1.3443600323690046,-1.230861596509218,-1.4846436939802945,-1.212100872046302,-1.3748921395380698,-1.2364855874470948,-1.2990454246788365,0.19222109490737138,8
0.030322996775309245,0.008859528179265372,0.01196599006652832,0.009156280660855108,0.6,{'regressor__alpha': 0.6},-1.672340447519199,-1.4613277261845623,-1.0174526306136982,-1.351308925332402,-1.4087755410453155,-0.9587985369808721,-1.716314735844462,-1.2192199981317022,-1.439830649217649,-1.451533500155886,-1.318880232545807,-1.58665846781746,-1.2500729618351223,-1.432819407173857,-1.3453207241414653,-1.375376965635964,0.20285142525070976,9
0.036757580439249676,0.0236443833943823,0.010788965225219726,0.00446014746569738,0.7,{'regressor__alpha': 0.7},-1.7790527921122796,-1.5175398655034904,-1.0593253054883047,-1.4368970968088604,-1.470415424233833,-1.0418114869070412,-1.7895403818658577,-1.2956182560455272,-1.4948271462777138,-1.5510878388633718,-1.3877692993440995,-1.6893332200771147,-1.291834099749288,-1.4960519257976508,-1.4262435008989927,-1.448489842664895,0.21179242841745388,10
0.04032684961954753,0.016375495022956005,0.021013355255126952,0.0173263324018594,0.8,{'regressor__alpha': 0.8},-1.893694701315338,-1.5807821721289246,-1.1189805437900429,-1.5255314592484561,-1.535234884045954,-1.136523761549528,-1.868033253171997,-1.3818768328391757,-1.5567826825754632,-1.6313866499580465,-1.4609591426708792,-1.8009135814583441,-1.3442494855607074,-1.5651231747272765,-1.5119918926190108,-1.5274709478439428,0.2190875240625924,11
