mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_regressor__alpha,param_regressor__epsilon,param_regressor__max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,mean_test_score,std_test_score,rank_test_score
0.02026678721110026,0.0030290056636524533,0.006077480316162109,0.001681576405895653,0.0001,1.2,100,"{'regressor__alpha': 0.0001, 'regressor__epsilon': 1.2, 'regressor__max_iter': 100}",-1.1115517789786675,-1.330156862213267,-0.9389819145237954,-0.8133152400288157,-0.9100320613914067,-1.0717204931799724,-1.2079408372760512,-0.7301857859241511,-1.3181238741677657,-0.8373270013579875,-0.8783623458700013,-1.1731976131544823,-1.0520740265873327,-0.8917328424954941,-1.1648915361656367,-1.0286396142209886,0.18093767696254237,66
0.03415339787801107,0.024010462594071594,0.006810299555460612,0.002019645058299468,0.0001,1.2,300,"{'regressor__alpha': 0.0001, 'regressor__epsilon': 1.2, 'regressor__max_iter': 300}",-1.1115517789786675,-1.330156862213267,-0.9389819145237954,-0.8133152400288157,-0.9100320613914067,-1.0717204931799724,-1.2079408372760512,-0.7301857859241511,-1.3181238741677657,-0.8373270013579875,-0.8783623458700013,-1.1731976131544823,-1.0520740265873327,-0.8917328424954941,-1.1648915361656367,-1.0286396142209886,0.18093767696254237,66
0.03648249308268229,0.024200882665388373,0.006743812561035156,0.0021666085167937154,0.0001,1.2,500,"{'regressor__alpha': 0.0001, 'regressor__epsilon': 1.2, 'regressor__max_iter': 500}",-1.1115517789786675,-1.330156862213267,-0.9389819145237954,-0.8133152400288157,-0.9100320613914067,-1.0717204931799724,-1.2079408372760512,-0.7301857859241511,-1.3181238741677657,-0.8373270013579875,-0.8783623458700013,-1.1731976131544823,-1.0520740265873327,-0.8917328424954941,-1.1648915361656367,-1.0286396142209886,0.18093767696254237,66
0.02687083880106608,0.019150672864024738,0.006106726328531901,0.001569503709915442,0.0001,1.2,700,"{'regressor__alpha': 0.0001, 'regressor__epsilon': 1.2, 'regressor__max_iter': 700}",-1.1115517789786675,-1.330156862213267,-0.9389819145237954,-0.8133152400288157,-0.9100320613914067,-1.0717204931799724,-1.2079408372760512,-0.7301857859241511,-1.3181238741677657,-0.8373270013579875,-0.8783623458700013,-1.1731976131544823,-1.0520740265873327,-0.8917328424954941,-1.1648915361656367,-1.0286396142209886,0.18093767696254237,66
0.03034210205078125,0.01894699327882582,0.006694205602010091,0.0016400616299988037,0.0001,1.2,1000,"{'regressor__alpha': 0.0001, 'regressor__epsilon': 1.2, 'regressor__max_iter': 1000}",-1.1115517789786675,-1.330156862213267,-0.9389819145237954,-0.8133152400288157,-0.9100320613914067,-1.0717204931799724,-1.2079408372760512,-0.7301857859241511,-1.3181238741677657,-0.8373270013579875,-0.8783623458700013,-1.1731976131544823,-1.0520740265873327,-0.8917328424954941,-1.1648915361656367,-1.0286396142209886,0.18093767696254237,66
0.041038163503011066,0.02959244020415569,0.013425143559773763,0.018537099434599896,0.0001,1.5,100,"{'regressor__alpha': 0.0001, 'regressor__epsilon': 1.5, 'regressor__max_iter': 100}",-1.1021531073151873,-1.339800571607229,-0.9365590702380423,-0.8159564021227489,-0.9033711264845736,-1.079111619170037,-1.210144250245418,-0.7470950283201157,-1.315703439366812,-0.8364632375002753,-0.8782962613656575,-1.1630785639682268,-1.0379664836463434,-0.8989938300821063,-1.1693530851370668,-1.0289364051046561,0.17946171147921083,76
0.036372836430867514,0.02945027061287836,0.010440953572591146,0.006662375069254647,0.0001,1.5,300,"{'regressor__alpha': 0.0001, 'regressor__epsilon': 1.5, 'regressor__max_iter': 300}",-1.1021531073151873,-1.339800571607229,-0.9365590702380423,-0.8159564021227489,-0.9033711264845736,-1.079111619170037,-1.210144250245418,-0.7470950283201157,-1.315703439366812,-0.8364632375002753,-0.8782962613656575,-1.1630785639682268,-1.0379664836463434,-0.8989938300821063,-1.1693530851370668,-1.0289364051046561,0.17946171147921083,76
0.03300609588623047,0.02353848373686182,0.008573961257934571,0.003999864461080024,0.0001,1.5,500,"{'regressor__alpha': 0.0001, 'regressor__epsilon': 1.5, 'regressor__max_iter': 500}",-1.1021531073151873,-1.339800571607229,-0.9365590702380423,-0.8159564021227489,-0.9033711264845736,-1.079111619170037,-1.210144250245418,-0.7470950283201157,-1.315703439366812,-0.8364632375002753,-0.8782962613656575,-1.1630785639682268,-1.0379664836463434,-0.8989938300821063,-1.1693530851370668,-1.0289364051046561,0.17946171147921083,76
0.03522437413533529,0.017616414076170383,0.014160426457722981,0.020991930371488138,0.0001,1.5,700,"{'regressor__alpha': 0.0001, 'regressor__epsilon': 1.5, 'regressor__max_iter': 700}",-1.1021531073151873,-1.339800571607229,-0.9365590702380423,-0.8159564021227489,-0.9033711264845736,-1.079111619170037,-1.210144250245418,-0.7470950283201157,-1.315703439366812,-0.8364632375002753,-0.8782962613656575,-1.1630785639682268,-1.0379664836463434,-0.8989938300821063,-1.1693530851370668,-1.0289364051046561,0.17946171147921083,76
0.02783970832824707,0.011338034945405324,0.0163845698038737,0.016695119448018624,0.0001,1.5,1000,"{'regressor__alpha': 0.0001, 'regressor__epsilon': 1.5, 'regressor__max_iter': 1000}",-1.1021531073151873,-1.339800571607229,-0.9365590702380423,-0.8159564021227489,-0.9033711264845736,-1.079111619170037,-1.210144250245418,-0.7470950283201157,-1.315703439366812,-0.8364632375002753,-0.8782962613656575,-1.1630785639682268,-1.0379664836463434,-0.8989938300821063,-1.1693530851370668,-1.0289364051046561,0.17946171147921083,76
