mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_regressor__bootstrap,param_regressor__max_depth,param_regressor__min_samples_leaf,param_regressor__min_samples_split,param_regressor__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,mean_test_score,std_test_score,rank_test_score
0.10983851750691732,0.00887469839707305,0.008852958679199219,0.0013885727211743182,True,10,1,2,50,"{'regressor__bootstrap': True, 'regressor__max_depth': 10, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 2, 'regressor__n_estimators': 50}",-52.574279077982666,-52.91355349307797,-45.25792041064993,-44.9016724063239,-50.84030029625512,-48.35477016746956,-46.44634331285401,-41.05077113836131,-48.37356552885959,-47.64767738923487,-44.31319060838957,-53.76874966117997,-50.827025076280044,-39.408492417312004,-49.965450136556875,-47.77625074138584,4.108018987750089,114
0.18231806755065919,0.00510036753049681,0.009219487508138021,0.0012452817330073707,True,10,1,2,100,"{'regressor__bootstrap': True, 'regressor__max_depth': 10, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 2, 'regressor__n_estimators': 100}",-51.50428336569771,-52.84243532696557,-46.30304029859497,-42.82627280376544,-48.626072146138185,-49.64740277031437,-46.127588317751204,-41.51829590020912,-49.21437259722318,-47.04529885593072,-45.01184890461554,-55.05255296348278,-50.08557404287362,-38.559216001915495,-50.50483510036132,-47.65793929305595,4.266547908292297,98
0.2606763998667399,0.006529492888385047,0.011987670262654623,0.0017367509873614593,True,10,1,2,150,"{'regressor__bootstrap': True, 'regressor__max_depth': 10, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 2, 'regressor__n_estimators': 150}",-51.57551249505542,-52.86748040294288,-47.34196623578672,-42.85779745054468,-49.76638544190949,-50.3522315715973,-45.80239631062845,-41.43569613451595,-47.41385382395061,-47.35772359657507,-44.43231962923954,-54.90150839730147,-49.89616093976514,-39.72846993407442,-51.09617318161681,-47.78837836970025,4.1790587854123915,115
0.36831833521525065,0.01353199238207488,0.01426089604695638,0.001959977197835505,True,10,1,2,200,"{'regressor__bootstrap': True, 'regressor__max_depth': 10, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 2, 'regressor__n_estimators': 200}",-50.771551887499875,-51.89569933641849,-46.243761255054565,-43.0208284274192,-49.27061245247815,-49.73289867573385,-45.994274765772964,-40.493812796420336,-48.42900193006306,-47.144623041010384,-45.376877990783484,-54.66589055478163,-49.81873624925818,-38.38776911167554,-50.95943346598135,-47.4803847960234,4.22973033601704,75
0.09360211690266927,0.0061340554000489525,0.007314348220825195,0.0009451714339564054,True,10,1,5,50,"{'regressor__bootstrap': True, 'regressor__max_depth': 10, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 5, 'regressor__n_estimators': 50}",-51.01925938228178,-51.0258227500698,-45.881263389894244,-39.87461324584933,-48.843365442289596,-47.19424334644779,-46.30128681906735,-41.61063491305647,-48.09161057281786,-48.75979843208389,-44.086171760985884,-55.17676025213146,-50.39456150861797,-39.57473813033617,-49.416224766513814,-47.15002364749622,4.235957116069768,32
0.17917950948079428,0.006336353799089882,0.009982426961263021,0.0020233524602450447,True,10,1,5,100,"{'regressor__bootstrap': True, 'regressor__max_depth': 10, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 5, 'regressor__n_estimators': 100}",-51.93066446105742,-51.66385751502073,-47.007337278909866,-40.789496677535375,-48.10684859032684,-48.12596098208059,-46.09564282902772,-40.52015565267636,-47.38085039482137,-49.23970278172032,-45.31618633361824,-54.90062054707376,-49.54316901946663,-40.4765411463283,-50.21594128739969,-47.42086503313754,4.1397062034258685,67
0.2504904747009277,0.009288757518526905,0.012733920415242513,0.0031060166424478224,True,10,1,5,150,"{'regressor__bootstrap': True, 'regressor__max_depth': 10, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 5, 'regressor__n_estimators': 150}",-50.82229476469253,-50.77324839058867,-47.05012435447714,-41.23955658993659,-47.4624147311775,-49.76922141930355,-46.31688377245526,-40.62588551687881,-47.538178449567326,-49.032501592504026,-44.36343902061895,-53.55476210260003,-49.096802673591405,-39.39401826557321,-49.13724459845026,-47.07843841616102,3.9333707628750005,25
0.33885828653971356,0.012662153247585604,0.014365053176879883,0.002784650433261482,True,10,1,5,200,"{'regressor__bootstrap': True, 'regressor__max_depth': 10, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 5, 'regressor__n_estimators': 200}",-50.19548878095461,-51.84783967903777,-46.95115960110009,-41.26847367234691,-48.54844571244816,-48.927091076540655,-45.92281067631418,-40.790271559219406,-47.539877824034264,-48.43854210353944,-44.11234401918553,-53.36366366579565,-49.76861130672473,-40.25314664543753,-49.21851633852756,-47.143085510747106,3.8418181558011653,31
0.0898068904876709,0.007289350195439988,0.007602532704671224,0.0013209305588773395,True,10,1,10,50,"{'regressor__bootstrap': True, 'regressor__max_depth': 10, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 10, 'regressor__n_estimators': 50}",-49.23261464809776,-51.17024453525684,-46.43770556079354,-39.47482011839972,-49.66814903408662,-49.048684573443836,-47.6550669971615,-39.75755196812191,-47.430171454921265,-47.70316630289124,-44.63042915823429,-55.6669094394351,-50.138848571666465,-38.453659074508764,-50.07528628918269,-47.10288718174677,4.597962572245066,28
0.17531531651814777,0.012686520722662008,0.010128355026245118,0.0019022443059658154,True,10,1,10,100,"{'regressor__bootstrap': True, 'regressor__max_depth': 10, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 10, 'regressor__n_estimators': 100}",-49.90819372218291,-50.74996103030464,-47.904419176946384,-39.13614990404307,-49.80937618802593,-49.44586747893856,-47.16040848308477,-40.2381694814637,-47.03830250435974,-47.69356881312232,-45.15886946067584,-55.42951209214621,-48.880473557921206,-38.21645761511168,-49.94897658973887,-47.114580406537726,4.538106264618161,29
