mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,mean_test_score,std_test_score,rank_test_score
0.033205540974934895,0.006742882732618442,0.010435390472412109,0.004359087682820584,{},-1.2948232406325615,-1.0669820178560807,-1.0522052062987322,-0.9721919192869052,-0.9104895167274913,-0.88639483032539,-1.2747361249412388,-0.9885715779106683,-1.0488588280918663,-0.9565119533916342,-0.984317091870352,-1.0757783383448165,-1.0897057173141482,-1.0780095757474415,-0.983248672908951,-1.0441883074432188,0.11160216232626946,1
