mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,mean_test_score,std_test_score,rank_test_score
0.005396493275960286,0.000996974572871365,0.002495098114013672,0.0009127342364274681,{},-1.097259605989736,-1.2467326937847996,-0.9718212198776882,-0.8458130115439707,-0.9185393552180153,-1.0872500815317534,-1.1355299881759349,-0.8506279071360376,-1.1989044297128393,-0.8808362095805248,-0.9056968074469159,-1.1714291880586971,-1.012351519172774,-0.8606831028070021,-1.112970398920959,-1.0197630345971767,0.13375160634552,1
