mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_regressor__max_depth,param_regressor__max_leaf_nodes,param_regressor__min_samples_leaf,param_regressor__min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,mean_test_score,std_test_score,rank_test_score
0.013824955622355143,0.002843464571075186,0.007340161005655924,0.0010282220205041627,5,15,1,2,"{'regressor__max_depth': 5, 'regressor__max_leaf_nodes': 15, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 2}",-70.72308807480377,,-43.121033916635824,-48.26728975755545,-59.094276790457045,-50.90849307848548,-40.64194803174196,-46.43296194389046,-46.610837618226675,,-38.025283807713315,-44.6893906384684,,-67.32887901249312,-60.35183699218166,,,1
0.008977715174357097,0.0009611658632105495,0.0057782332102457685,0.0019328653793527534,5,15,1,5,"{'regressor__max_depth': 5, 'regressor__max_leaf_nodes': 15, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 5}",-66.21038719129828,,-42.75249357924473,-49.14297698009089,-60.181086555634565,-41.26298889737849,-39.95986846778856,-45.42018642093414,-40.312042736640954,,-35.30418065357285,-44.6893906384684,,-58.51177071756471,-48.295883639074404,,,1
0.009614833196004232,0.0023945805398510383,0.006281201044718424,0.000855978843786173,5,15,1,10,"{'regressor__max_depth': 5, 'regressor__max_leaf_nodes': 15, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 10}",-68.5735655376046,,-51.26412858361331,-46.613164219413726,-61.43652394591689,-41.719013047053025,-41.58610337885221,-49.401671664186765,-42.378040807104405,,-41.349907694425404,-39.83339363908568,,-55.91430103461948,-50.07385648550415,,,1
0.01078049341837565,0.0022735468620644554,0.00630793571472168,0.0008903197753770183,5,15,1,15,"{'regressor__max_depth': 5, 'regressor__max_leaf_nodes': 15, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 15}",-68.5735655376046,,-47.182312989631654,-46.613164219413726,-60.469115203868334,-36.78348029820586,-41.58610337885221,-49.401671664186765,-42.2019757018843,,-41.27644774500762,-41.28468818030717,,-51.067787519364764,-49.908217145748885,,,1
0.009912316004435222,0.0012616838318252565,0.0061182339986165365,0.0006919065094353357,5,15,3,2,"{'regressor__max_depth': 5, 'regressor__max_leaf_nodes': 15, 'regressor__min_samples_leaf': 3, 'regressor__min_samples_split': 2}",-68.85937364185568,,-42.62516170701223,-43.9524830551433,-58.55344494878746,-35.21724903887064,-43.107417242236814,-45.1181735502714,-44.771426647173726,,-35.30418065357285,-36.6084007784988,,-53.571705019614285,-37.38321960399474,,,1
0.010260995229085286,0.0029116792048696806,0.0067680994669596355,0.0015698133361395977,5,15,3,5,"{'regressor__max_depth': 5, 'regressor__max_leaf_nodes': 15, 'regressor__min_samples_leaf': 3, 'regressor__min_samples_split': 5}",-68.85937364185568,,-42.62516170701223,-45.89149267615941,-58.55344494878746,-33.990143591154734,-34.220021010557,-45.1181735502714,-46.77407377336927,,-35.30418065357285,-36.6084007784988,,-59.42254361620409,-37.38321960399474,,,1
0.010755634307861328,0.002848727420829973,0.006482505798339843,0.0013947901917936308,5,15,3,10,"{'regressor__max_depth': 5, 'regressor__max_leaf_nodes': 15, 'regressor__min_samples_leaf': 3, 'regressor__min_samples_split': 10}",-68.85937364185568,,-45.58522897334971,-43.17156462448728,-59.843038115649875,-38.753862502202296,-41.58610337885221,-49.401671664186765,-46.72703531370723,,-41.349907694425404,-37.55801044392119,,-55.91430103461948,-41.24120154872695,,,1
0.016467587153116862,0.011068731208713021,0.00641934076944987,0.0006859020653796412,5,15,3,15,"{'regressor__max_depth': 5, 'regressor__max_leaf_nodes': 15, 'regressor__min_samples_leaf': 3, 'regressor__min_samples_split': 15}",-68.85937364185568,,-47.232628335577246,-43.17156462448728,-61.38732668747672,-36.63096570384358,-41.58610337885221,-49.401671664186765,-45.33435162644994,,-41.27644774500762,-38.25335749089246,,-51.067787519364764,-40.78893381604115,,,1
0.00939634641011556,0.0009992554588097262,0.00592961311340332,0.0007809203295632155,5,15,5,2,"{'regressor__max_depth': 5, 'regressor__max_leaf_nodes': 15, 'regressor__min_samples_leaf': 5, 'regressor__min_samples_split': 2}",-36.77785133149724,,-51.54397959722551,-44.771748767457275,-35.45486001715769,-35.34225379288414,-41.58610337885221,-49.52276577376086,-39.720248260431056,,-40.58910239643768,-39.4155427327439,,-55.91430103461948,-41.48844412155844,,,1
0.010035117467244467,0.0012505218635898172,0.00638119379679362,0.0007219868904230735,5,15,5,5,"{'regressor__max_depth': 5, 'regressor__max_leaf_nodes': 15, 'regressor__min_samples_leaf': 5, 'regressor__min_samples_split': 5}",-36.77785133149724,,-51.54397959722551,-44.771748767457275,-35.45486001715769,-35.34225379288414,-41.58610337885221,-49.52276577376086,-39.720248260431056,,-40.58910239643768,-39.4155427327439,,-55.91430103461948,-41.48844412155844,,,1
0.016217803955078124,0.018930586585024736,0.0069891611735026045,0.003830684544007345,5,15,5,10,"{'regressor__max_depth': 5, 'regressor__max_leaf_nodes': 15, 'regressor__min_samples_leaf': 5, 'regressor__min_samples_split': 10}",-36.77785133149724,,-51.54397959722551,-44.771748767457275,-35.45486001715769,-35.34225379288414,-41.58610337885221,-49.52276577376086,-39.720248260431056,,-40.58910239643768,-39.4155427327439,,-55.91430103461948,-41.48844412155844,,,1
0.012274789810180663,0.007894188028861753,0.006217288970947266,0.0010903391039612331,5,15,5,15,"{'regressor__max_depth': 5, 'regressor__max_leaf_nodes': 15, 'regressor__min_samples_leaf': 5, 'regressor__min_samples_split': 15}",-36.77785133149724,,-48.48167869825462,-44.44376054331829,-35.45486001715769,-36.68144417874226,-41.58610337885221,-49.52276577376086,-39.848512627789965,,-40.43309964137811,-40.078675374032585,,-51.067787519364764,-41.33027234720748,,,1
0.011696720123291015,0.005696391361206065,0.005873457590738932,0.0007739336853015658,5,15,10,2,"{'regressor__max_depth': 5, 'regressor__max_leaf_nodes': 15, 'regressor__min_samples_leaf': 10, 'regressor__min_samples_split': 2}",-42.81028573794409,,-38.11823866561841,-44.605262623120744,-49.5274202073068,-32.6938498666633,-48.981027947418,-50.59072461202074,-48.68544860030516,,-35.119883661953644,-38.78842009660529,,-56.66658262243318,-36.394716829707306,,,1
0.011303075154622396,0.004077857578961247,0.0062502861022949215,0.0006817335019742054,5,15,10,5,"{'regressor__max_depth': 5, 'regressor__max_leaf_nodes': 15, 'regressor__min_samples_leaf': 10, 'regressor__min_samples_split': 5}",-42.81028573794409,,-38.11823866561841,-45.23139897988534,-49.5274202073068,-32.6938498666633,-48.981027947418,-50.59072461202074,-48.68544860030516,,-35.119883661953644,-38.78842009660529,,-56.66658262243318,-36.394716829707306,,,1
0.013326644897460938,0.004272482953021968,0.005910237630208333,0.0007026523019304869,5,15,10,10,"{'regressor__max_depth': 5, 'regressor__max_leaf_nodes': 15, 'regressor__min_samples_leaf': 10, 'regressor__min_samples_split': 10}",-42.81028573794409,,-38.11823866561841,-45.23139897988534,-49.5274202073068,-32.6938498666633,-48.981027947418,-50.59072461202074,-48.68544860030516,,-35.119883661953644,-38.78842009660529,,-56.66658262243318,-36.394716829707306,,,1
0.01016076405843099,0.0016437918343570723,0.012373876571655274,0.010496854871167815,5,15,10,15,"{'regressor__max_depth': 5, 'regressor__max_leaf_nodes': 15, 'regressor__min_samples_leaf': 10, 'regressor__min_samples_split': 15}",-42.81028573794409,,-38.11823866561841,-45.23139897988534,-49.5274202073068,-32.6938498666633,-48.981027947418,-50.59072461202074,-48.68544860030516,,-35.119883661953644,-38.78842009660529,,-56.66658262243318,-36.394716829707306,,,1
