mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,mean_test_score,std_test_score,rank_test_score
0.012368329366048177,0.004594460509867346,0.0026928265889485676,0.0008978857484508542,{},-1.1045771650108496,-1.2567396652318676,-0.971208708450203,-0.8456008705364494,-0.9204977974833642,-1.0859211924199708,-1.1434933927412068,-0.8489464425592569,-1.2048131664084554,-0.8798081839617977,-0.9058012558432478,-1.1811107558737728,-1.01375865514276,-0.8684402701269677,-1.12712060769376,-1.0238558752989286,0.1370692371452223,1
